序号,股票代码,股票简称,收盘价,最高价,最低价,连涨天数,连续涨跌幅,累计换手率,所属行业
477,002307,北新路桥,4.46,4.75,4.42,3,-5.71,7.04,建筑装饰
478,002319,乐通股份,10.88,11.34,10.76,3,-4.14,7.27,化学制品
479,002320,海峡股份,8.26,8.55,8.22,3,-3.17,1.64,港口航运
480,002321,华英农业,2.09,2.23,2.08,3,-5.0,5.68,养殖业
481,002323,雅博股份,2.02,2.15,1.97,3,-3.81,13.98,建筑装饰
482,002333,罗普斯金,5.59,6.13,5.55,3,-7.76,14.57,建筑材料
483,002337,赛象科技,5.94,6.18,5.89,3,-3.73,4.22,专用设备
484,002339,积成电子,10.36,10.74,10.17,3,-3.9,12.38,电网设备
485,002347,泰尔股份,8.03,8.44,7.93,3,-4.29,13.23,通用设备
486,002356,赫美集团,3.34,3.51,3.33,3,-4.02,6.7,零售
487,002357,富临运业,10.8,11.07,10.62,3,-2.35,9.32,公路铁路运输
488,002358,森源电气,7.47,7.75,7.34,3,-2.99,9.86,电网设备
489,002363,隆基机械,8.23,8.63,8.2,3,-4.86,7.33,汽车零部件
490,002365,永安药业,13.16,13.74,13.09,3,-3.8,6.14,化学制药
491,002366,融发核电,7.08,7.33,7.04,3,-3.8,5.97,其他电源设备
492,002367,康力电梯,6.32,6.43,6.29,3,-1.4,2.73,专用设备
493,002377,国创高新,3.21,3.45,3.15,3,-6.14,11.42,石油加工贸易
494,002381,双箭股份,6.39,6.49,6.32,3,-1.24,4.08,橡胶制品
495,002389,航天彩虹,21.97,22.7,21.76,3,-2.96,5.9,军工装备
496,002390,信邦制药,3.17,3.28,3.14,3,-1.55,3.99,中药
497,002393,力生制药,22.56,23.65,22.49,3,-3.84,4.32,化学制药
498,002398,垒知集团,4.99,5.12,4.95,3,-2.35,4.86,建筑材料
499,002401,中远海科,14.45,14.89,14.4,3,-2.96,2.49,IT服务
500,002415,海康威视,33.49,34.65,33.35,3,-2.96,1.89,计算机设备
501,002420,毅昌科技,7.68,7.97,7.66,3,-3.27,6.21,汽车零部件
502,002421,达实智能,2.8,2.91,2.76,3,-3.45,9.24,IT服务
503,002423,中粮资本,10.09,10.29,10.02,3,-1.66,1.25,多元金融
504,002425,凯撒文化,3.16,3.29,3.12,3,-3.07,3.81,游戏
505,002427,尤夫股份,6.28,6.51,6.22,3,-3.68,4.32,化学纤维
506,002431,棕榈股份,2.4,2.58,2.39,3,-6.98,5.8,建筑装饰
507,002456,欧菲光,9.17,9.62,9.15,3,-3.47,6.73,光学光电子
508,002457,青龙管业,11.11,11.52,11.06,3,-3.56,12.74,建筑材料
509,002459,晶澳科技,10.87,11.27,10.82,3,-2.51,3.61,光伏设备
510,002462,嘉事堂,13.94,14.31,13.83,3,-2.18,2.6,医药商业
511,002486,嘉麟杰,2.76,2.89,2.74,3,-4.17,6.84,服装家纺
512,002495,佳隆股份,2.48,2.57,2.46,3,-3.13,7.72,食品加工制造
513,002501,利源股份,1.71,1.95,1.69,3,-12.76,9.92,工业金属
514,002514,宝馨科技,4.13,4.34,4.1,3,-4.84,7.83,通用设备
515,002520,日发精机,5.38,5.71,5.36,3,-5.78,7.71,通用设备
516,002524,光正眼科,4.05,4.1,3.99,3,-0.98,7.13,医疗服务
517,002528,ST英飞拓,4.87,5.43,4.8,3,-11.62,11.83,计算机设备
518,002535,林州重机,3.34,3.46,3.31,3,-3.47,3.74,专用设备
519,002537,海联金汇,7.71,7.83,7.62,3,-1.41,5.84,汽车零部件
520,002540,亚太科技,6.16,6.69,6.14,3,-10.98,7.5,工业金属
521,002551,尚荣医疗,3.37,3.44,3.31,3,-1.75,5.0,医疗器械
522,002566,益盛药业,7.57,7.74,7.48,3,-1.43,5.97,中药
523,002567,唐人神,4.15,4.31,4.13,3,-2.81,5.01,农产品加工
524,002569,*ST步森,12.79,14.02,12.74,3,-7.92,5.7,服装家纺
525,002570,贝因美,4.93,5.05,4.88,3,-2.18,6.12,饮料制造
526,002572,索菲亚,12.56,13.2,12.47,3,-3.61,4.93,家居用品
527,002574,明牌珠宝,5.3,5.47,5.25,3,-2.93,3.72,服装家纺
528,002589,瑞康医药,3.24,3.49,3.22,3,-5.54,20.11,医药商业
529,002593,日上集团,5.08,5.28,5.06,3,-3.79,6.63,汽车零部件
530,002596,海南瑞泽,3.39,3.58,3.36,3,-4.78,7.31,建筑材料
531,002605,姚记科技,20.18,21.15,20.14,3,-3.54,5.78,游戏
532,002612,朗姿股份,16.46,17.14,16.4,3,-3.12,4.96,服装家纺
533,002614,奥佳华,6.01,6.18,5.97,3,-2.75,4.96,小家电
534,002622,皓宸医疗,2.5,2.57,2.47,3,-1.96,5.97,医疗服务
535,002623,亚玛顿,22.3,22.95,21.97,3,-1.28,6.82,光伏设备
536,002632,道明光学,11.13,12.25,11.0,3,-9.29,8.48,塑料制品
537,002639,雪人集团,18.37,20.17,18.25,3,-8.47,29.8,通用设备
538,002640,跨境通,3.34,3.54,3.33,3,-5.38,7.45,互联网电商
539,002641,公元股份,4.08,4.21,4.07,3,-2.63,2.44,建筑材料
540,002644,佛慈制药,8.19,8.52,8.13,3,-3.19,2.55,中药
541,002651,利君股份,9.5,9.93,9.46,3,-2.36,4.03,军工装备
542,002652,扬子新材,4.68,4.93,4.66,3,-4.49,8.93,建筑材料
543,002654,万润科技,14.74,15.94,14.7,3,-7.53,14.84,光学光电子
544,002660,茂硕电源,8.5,8.81,8.45,3,-3.08,3.23,消费电子
545,002666,德联集团,5.27,5.43,5.18,3,-2.77,6.17,化学制品
546,002670,国盛证券,12.6,14.1,12.52,3,-14.17,7.71,证券
547,002671,龙泉股份,4.73,4.84,4.69,3,-2.07,4.81,建筑材料
548,002682,龙洲股份,5.84,6.02,5.77,3,-2.99,8.22,物流
549,002685,华东重机,7.93,8.72,7.83,3,-7.68,18.36,工程机械
550,002686,亿利达,7.77,8.38,7.72,3,-8.26,26.73,通用设备
551,002687,乔治白,4.83,5.2,4.79,3,-5.66,13.32,服装家纺
552,002690,美亚光电,17.69,18.33,17.49,3,-2.91,3.33,专用设备
553,002691,冀凯股份,6.83,7.3,6.78,3,-6.82,5.18,专用设备
554,002696,百洋股份,6.74,6.94,6.64,3,-2.46,6.28,农产品加工
555,002702,海欣食品,5.54,5.78,5.49,3,-3.32,9.43,食品加工制造
556,002712,思美传媒,5.11,5.32,5.08,3,-3.22,5.78,文化传媒
557,002715,登云股份,15.2,15.98,14.95,3,-4.16,6.43,汽车零部件
558,002719,麦趣尔,8.12,8.41,8.1,3,-2.87,9.1,食品加工制造
559,002724,海洋王,7.02,7.16,6.95,3,-2.09,3.44,光学光电子
560,002728,特一药业,10.3,10.74,10.28,3,-3.83,9.42,中药
561,002732,燕塘乳业,15.97,16.3,15.89,3,-1.54,2.09,饮料制造
562,002735,王子新材,15.05,15.7,14.96,3,-3.77,9.64,包装印刷
563,002737,葵花药业,12.12,12.43,12.07,3,-1.54,1.25,中药
564,002743,富煌钢构,5.11,5.4,5.07,3,-4.13,5.37,建筑装饰
565,002762,*ST金比,7.9,8.26,7.85,3,-3.3,5.67,服装家纺
566,002766,索菱股份,4.68,4.83,4.63,3,-3.11,5.53,汽车零部件
567,002788,鹭燕医药,14.18,15.67,13.95,3,-6.28,34.37,医药商业
568,002799,环球印务,7.91,8.25,7.86,3,-4.12,4.62,包装印刷
569,002809,红墙股份,10.25,10.56,10.22,3,-2.66,12.46,化学制品
570,002811,郑中设计,13.14,13.88,13.06,3,-5.13,4.9,建筑装饰
571,002825,纳尔股份,9.85,10.92,9.8,3,-14.2,17.65,塑料制品
572,002826,易明医药,20.54,21.28,19.92,3,-2.88,6.26,化学制药
573,002829,星网宇达,22.95,24.15,22.88,3,-4.06,12.0,军工装备
574,002837,英维克,100.68,108.97,98.07,3,-16.85,30.61,专用设备
575,002843,泰嘉股份,26.07,27.9,25.5,3,-6.83,43.29,通用设备
576,002869,金溢科技,20.98,21.66,20.91,3,-3.18,5.19,计算机设备
577,002873,新天药业,9.36,9.7,9.34,3,-3.31,8.29,中药
578,002877,智能自控,8.77,9.05,8.75,3,-2.77,7.42,通用设备
579,002884,凌霄泵业,18.78,19.15,18.68,3,-1.42,3.38,通用设备
580,002899,英派斯,32.99,36.3,32.84,3,-3.9,8.51,家居用品
581,002906,华阳集团,31.91,32.77,31.72,3,-2.12,4.2,汽车零部件
582,002909,集泰股份,6.33,6.56,6.31,3,-3.51,6.7,化学制品
583,002930,宏川智慧,12.85,14.03,12.73,3,-6.88,5.57,物流
584,002933,新兴装备,31.67,33.08,31.61,3,-4.2,5.22,军工装备
585,002963,豪尔赛,14.72,15.99,14.63,3,-7.3,10.89,建筑装饰
586,002967,广电计量,21.7,22.73,21.65,3,-3.85,7.01,其他社会服务
587,002968,新大正,11.4,11.99,11.23,3,-4.76,4.93,房地产
588,002976,瑞玛精密,28.55,29.3,28.37,3,-2.39,9.03,汽车零部件
589,002995,天地在线,22.37,24.1,22.18,3,-7.75,27.16,文化传媒
590,003003,天元股份,12.91,13.38,12.73,3,-3.01,8.45,包装印刷
591,003009,中天火箭,59.2,62.48,59.01,3,-4.84,8.89,军工装备
592,003011,海象新材,23.19,24.19,23.03,3,-3.74,7.52,家居用品
593,003037,三和管桩,7.05,7.21,7.0,3,-2.22,1.49,建筑材料
594,003038,鑫铂股份,14.41,15.54,14.38,3,-4.82,14.28,工业金属
818,600009,上海机场,27.22,27.65,27.21,3,-0.98,0.86,机场航运
819,600029,南方航空,5.62,5.83,5.58,3,-3.27,2.78,机场航运
820,600037,歌华有线,7.59,7.76,7.56,3,-1.81,2.06,文化传媒
821,600038,中直股份,33.71,34.27,33.57,3,-1.43,2.2,军工装备
822,600056,中国医药,10.43,10.89,10.41,3,-3.6,4.96,医药商业
823,600076,康欣新材,3.29,3.52,3.28,3,-6.53,3.92,包装印刷
824,600088,中视传媒,14.16,14.8,14.05,3,-3.74,2.47,影视院线
825,600108,亚盛集团,4.32,4.67,4.22,3,-5.88,18.2,种植业与林业
826,600111,北方稀土,47.16,51.55,47.01,3,-7.33,9.26,小金属
827,600138,中青旅,9.14,9.37,9.1,3,-2.04,3.07,旅游及酒店
828,600148,长春一东,17.83,18.3,17.77,3,-2.19,3.07,汽车零部件
829,600152,维科技术,11.78,14.0,11.62,3,-15.43,64.22,电池
830,600158,中体产业,10.66,11.31,10.54,3,-5.83,16.09,其他社会服务
831,600160,巨化股份,33.61,35.04,33.41,3,-2.47,3.61,化学制品
832,600169,ST太重,2.38,2.43,2.38,3,-2.06,1.39,专用设备
833,600178,东安动力,11.32,11.5,11.3,3,-1.48,1.97,汽车零部件
834,600192,长城电工,8.15,8.47,8.08,3,-3.55,4.03,电网设备
835,600195,中牧股份,7.7,7.98,7.64,3,-3.02,4.53,养殖业
836,600250,南京商旅,11.22,11.74,10.92,3,-3.94,18.57,旅游及酒店
837,600262,北方股份,23.9,26.88,23.8,3,-13.78,20.04,专用设备
838,600268,国电南自,15.67,16.24,15.28,3,-3.51,11.47,电网设备
839,600271,航天信息,8.43,8.77,8.38,3,-4.1,2.87,IT服务
840,600272,开开实业,12.15,12.39,12.05,3,-1.54,3.96,医药商业
841,600293,三峡新材,3.13,3.26,3.1,3,-3.4,6.01,建筑材料
842,600307,酒钢宏兴,1.77,1.82,1.74,3,-2.75,3.36,钢铁
843,600322,津投城开,2.36,2.43,2.34,3,-2.07,3.5,房地产
844,600335,国机汽车,6.0,6.11,5.95,3,-1.8,1.63,汽车服务及其他
845,600351,亚宝药业,6.42,6.68,6.41,3,-3.31,5.73,中药
846,600354,敦煌种业,6.16,6.33,6.06,3,-2.53,9.9,种植业与林业
847,600365,ST通葡,3.08,3.13,3.06,3,-2.22,3.67,互联网电商
848,600372,中航机载,13.13,13.52,13.07,3,-2.01,2.1,军工装备
849,600375,汉马科技,5.16,5.31,5.14,3,-2.46,3.13,汽车整车
850,600399,抚顺特钢,5.86,6.08,5.82,3,-2.66,5.26,钢铁
851,600406,国电南瑞,26.95,27.47,26.6,3,-1.06,3.32,电网设备
852,600433,冠豪高新,3.92,4.17,3.86,3,-2.97,15.62,造纸
853,600467,好当家,2.36,2.44,2.34,3,-2.48,4.82,养殖业
854,600477,杭萧钢构,3.03,3.12,2.98,3,-3.19,5.04,建筑装饰
855,600501,航天晨光,23.39,24.63,23.3,3,-4.3,5.59,专用设备
856,600506,统一股份,20.53,21.21,20.43,3,-3.02,5.97,石油加工贸易
857,600513,联环药业,20.31,21.42,20.08,3,-4.78,14.77,化学制药
858,600515,海南机场,3.41,3.67,3.4,3,-6.32,3.8,机场航运
859,600523,贵航股份,13.89,14.29,13.86,3,-2.59,2.37,汽车零部件
860,600527,江南高纤,2.5,2.75,2.48,3,-8.76,18.54,化学纤维
861,600550,保变电气,15.8,16.33,15.51,3,-3.48,10.41,电网设备
862,600556,天下秀,6.16,6.34,6.13,3,-2.84,6.47,文化传媒
863,600558,大西洋,5.28,5.43,5.26,3,-3.12,4.86,通用设备
864,600560,金自天正,14.3,14.63,14.24,3,-2.19,2.7,专用设备
865,600569,安阳钢铁,2.11,2.17,2.08,3,-2.76,2.22,钢铁
866,600576,祥源文旅,5.88,6.1,5.84,3,-2.49,4.56,旅游及酒店
867,600579,中化装备,7.75,8.03,7.71,3,-3.13,2.63,专用设备
868,600592,龙溪股份,19.82,20.5,19.67,3,-3.32,4.77,通用设备
869,600615,鑫源智造,11.21,11.47,11.08,3,-2.27,2.84,工业金属
870,600626,申达股份,3.87,3.94,3.84,3,-1.28,2.44,汽车零部件
871,600628,新世界,7.09,7.23,7.06,3,-1.53,4.15,零售
872,600664,哈药股份,3.88,4.29,3.77,3,-9.35,25.17,化学制药
873,600668,尖峰集团,11.23,12.0,11.16,3,-6.1,9.56,建筑材料
874,600671,天目药业,18.85,19.78,18.7,3,-4.7,4.36,中药
875,600679,上海凤凰,11.08,11.44,11.01,3,-2.98,2.65,汽车服务及其他
876,600693,东百集团,11.04,12.64,10.8,3,-8.0,28.63,零售
877,600698,湖南天雁,7.15,7.52,7.13,3,-2.72,4.01,汽车零部件
878,600732,爱旭股份,15.56,16.33,15.43,3,-3.17,4.47,光伏设备
879,600751,海航科技,3.67,3.91,3.65,3,-5.41,4.08,港口航运
880,600756,浪潮软件,16.0,16.78,15.93,3,-4.65,9.76,IT服务
881,600765,中航重机,16.48,16.95,16.35,3,-2.54,3.67,军工装备
882,600774,汉商集团,8.53,8.76,8.44,3,-2.29,3.07,化学制药
883,600778,友好集团,6.24,6.48,6.08,3,-2.95,6.02,零售
884,600789,鲁抗医药,8.19,8.31,8.15,3,-0.85,2.35,化学制药
885,600793,宜宾纸业,18.2,19.09,18.02,3,-4.31,4.85,造纸
886,600798,宁波海运,3.56,3.66,3.55,3,-2.2,3.73,港口航运
887,600800,渤海化学,4.86,5.21,4.81,3,-4.33,13.0,石油加工贸易
888,600802,福建水泥,5.46,5.69,5.39,3,-3.7,3.99,建筑材料
889,600807,济高发展,2.88,2.95,2.85,3,-2.7,4.52,医疗器械
890,600819,耀皮玻璃,7.08,7.27,7.05,3,-2.07,2.29,建筑材料
891,600822,上海物贸,9.76,10.0,9.72,3,-2.11,2.06,汽车服务及其他
892,600824,益民集团,3.93,3.99,3.89,3,-1.26,1.94,零售
893,600825,新华传媒,5.81,6.01,5.76,3,-3.17,2.4,文化传媒
894,600826,兰生股份,9.38,9.62,9.29,3,-2.09,1.68,其他社会服务
895,600829,人民同泰,9.67,9.98,9.57,3,-2.52,3.94,医药商业
896,600833,第一医药,11.43,11.6,11.35,3,-1.04,3.04,医药商业
897,600838,上海九百,9.72,10.45,9.57,3,-5.08,9.23,零售
898,600843,上工申贝,8.59,9.7,8.59,3,-11.63,9.16,专用设备
899,600847,万里股份,14.35,15.0,14.22,3,-3.56,6.81,电池
900,600855,航天长峰,19.3,21.34,19.24,3,-10.77,20.69,军工电子
901,600857,宁波中百,11.91,12.55,11.76,3,-2.62,3.87,零售
902,600858,银座股份,5.54,5.67,5.5,3,-1.77,3.94,零售
903,600862,中航高科,21.53,22.19,21.31,3,-2.14,3.58,军工装备
904,600876,凯盛新能,9.78,10.13,9.63,3,-2.4,4.06,光伏设备
905,600879,航天电子,25.02,25.99,24.6,3,-2.0,19.85,军工装备
906,600881,亚泰集团,1.44,1.58,1.42,3,-8.28,4.92,综合
907,600897,厦门空港,15.95,16.23,15.77,3,-1.85,1.55,机场航运
908,600916,中国黄金,8.93,9.13,8.86,3,-2.08,3.99,服装家纺
909,600967,内蒙一机,14.61,15.25,14.57,3,-3.05,3.09,军工装备
910,600975,新五丰,5.6,5.78,5.53,3,-2.27,3.25,养殖业
911,600990,四创电子,23.72,24.75,23.59,3,-3.93,4.74,军工电子
912,600992,贵绳股份,11.88,12.16,11.85,3,-1.74,4.02,通用设备
913,601010,文峰股份,2.34,2.47,2.33,3,-5.26,6.13,零售
914,601011,宝泰隆,3.11,3.18,3.09,3,-2.2,4.55,煤炭开采加工
915,601012,隆基绿能,17.53,17.79,17.37,3,-0.68,3.89,光伏设备
916,601069,西部黄金,32.29,34.43,31.92,3,-4.78,5.53,贵金属
917,601137,博威合金,20.13,20.8,20.05,3,-2.0,4.61,金属新材料
918,601288,农业银行,7.03,7.29,7.02,3,-2.23,0.24,银行
919,601336,新华保险,62.85,65.17,62.39,3,-2.53,2.63,保险
920,601608,中信重工,6.18,6.35,6.13,3,-2.37,1.64,专用设备
921,601611,中国核建,14.03,14.47,13.87,3,-2.91,3.27,建筑装饰
922,601628,中国人寿,36.88,38.07,36.66,3,-1.99,0.24,保险
923,601686,友发集团,5.7,5.92,5.66,3,-3.55,1.62,钢铁
924,601700,风范股份,5.03,5.41,4.94,3,-7.02,6.33,电网设备
925,601718,际华集团,2.91,3.0,2.9,3,-2.35,2.17,服装家纺
926,601798,蓝科高新,9.05,9.25,8.95,3,-1.95,4.62,专用设备
927,601888,中国中免,66.28,68.65,66.0,3,-2.08,3.01,零售
928,601908,京运通,4.35,4.68,4.27,3,-5.02,15.1,电力
929,601928,凤凰传媒,9.49,9.79,9.48,3,-4.62,1.45,文化传媒
930,601992,金隅集团,1.7,1.75,1.68,3,-2.86,1.97,建筑材料
931,601999,出版传媒,7.49,8.0,7.43,3,-6.61,8.12,文化传媒
932,603000,人民网,19.63,20.13,19.48,3,-2.82,4.37,文化传媒
933,603004,鼎龙科技,21.36,21.89,21.21,3,-2.29,10.99,化学制品
934,603018,华设集团,7.28,7.58,7.28,3,-3.45,2.56,建筑装饰
935,603021,ST华鹏,7.66,8.05,7.66,3,-4.49,5.8,家居用品
936,603023,威帝股份,4.33,4.5,4.28,3,-3.35,5.79,汽车零部件
937,603025,大豪科技,16.16,17.08,16.0,3,-4.32,7.22,自动化设备
938,603028,赛福天,8.05,8.72,7.91,3,-6.61,6.43,通用设备
939,603029,天鹅股份,18.43,19.1,18.37,3,-2.54,3.86,专用设备
940,603032,德新科技,21.87,23.22,21.6,3,-6.18,21.17,电池
941,603035,常熟汽饰,13.37,13.78,13.35,3,-7.28,6.54,汽车零部件
942,603057,紫燕食品,27.05,29.45,26.93,3,-5.25,4.17,食品加工制造
943,603069,海汽集团,16.65,17.86,16.51,3,-6.3,5.37,公路铁路运输
944,603070,万控智造,14.74,15.31,14.66,3,-3.53,2.21,电网设备
945,603072,天和磁材,35.88,37.56,35.75,3,-4.17,5.26,金属新材料
946,603077,和邦生物,2.89,3.23,2.85,3,-11.35,13.55,农化制品
947,603079,圣达生物,16.59,17.45,16.42,3,-5.04,5.1,化学制品
948,603085,天成自控,11.79,12.16,11.7,3,-1.91,4.97,汽车零部件
949,603102,百合股份,40.04,40.97,39.66,3,-1.52,2.73,食品加工制造
950,603106,恒银科技,8.78,9.13,8.75,3,-3.83,2.86,计算机设备
951,603109,神驰机电,23.79,25.18,23.78,3,-3.88,5.93,汽车零部件
952,603117,万林物流,4.4,4.59,4.34,3,-3.72,4.28,物流
953,603123,翠微股份,11.56,12.47,11.52,3,-7.67,12.96,多元金融
954,603128,华贸物流,5.58,5.65,5.53,3,-0.89,1.32,物流
955,603131,上海沪工,21.06,22.3,20.96,3,-4.71,9.39,通用设备
956,603137,恒尚节能,13.07,13.47,13.01,3,-2.9,3.25,建筑装饰
957,603173,福斯达,40.29,42.95,39.8,3,-6.52,3.61,专用设备
958,603201,常润股份,15.77,16.68,15.7,3,-5.46,3.15,通用设备
959,603208,江山欧派,12.86,13.35,12.78,3,-2.87,2.29,家居用品
960,603213,镇洋发展,13.41,13.48,13.3,3,-0.52,0.72,化学原料
961,603216,梦天家居,29.61,31.45,29.4,3,-4.21,5.27,家居用品
962,603255,鼎际得,29.16,30.42,28.95,3,-4.17,5.77,化学制品
963,603269,海鸥股份,15.21,15.9,14.91,3,-4.58,19.66,通用设备
964,603280,南方路机,33.97,35.06,33.8,3,-2.86,10.71,工程机械
965,603281,江瀚新材,33.3,37.71,33.18,3,-12.28,4.74,化学制品
966,603307,扬州金泉,38.76,39.99,37.83,3,-2.69,1.37,服装家纺
967,603310,巍华新材,16.14,16.38,16.1,3,-0.92,1.83,化学制品
968,603313,梦百合,7.73,7.99,7.73,3,-3.13,2.68,家居用品
969,603341,龙旗科技,37.49,38.95,37.13,3,-3.9,8.51,消费电子
970,603348,文灿股份,19.51,20.29,19.41,3,-3.89,2.88,汽车零部件
971,603351,威尔药业,25.72,26.6,25.47,3,-2.02,1.68,化学制药
972,603352,至信股份,37.75,38.3,37.51,3,-1.51,10.25,汽车零部件
973,603359,东珠生态,5.64,5.83,5.62,3,-2.59,4.83,环境治理
974,603363,傲农生物,3.63,4.15,3.63,3,-12.32,6.01,农产品加工
975,603366,日出东方,8.4,8.84,8.4,3,-4.55,5.04,厨卫电器
976,603370,华新精科,43.91,44.99,43.91,3,-2.1,5.2,电机
977,603376,大明电子,32.75,33.82,32.73,3,-3.28,8.68,汽车零部件
978,603380,易德龙,35.12,37.1,33.9,3,-5.34,6.4,消费电子
979,603389,*ST亚振,50.8,52.81,49.0,3,-2.23,1.86,家居用品
980,603391,力聚热能,63.13,66.78,62.0,3,-4.42,13.22,专用设备
981,603392,万泰生物,38.56,40.47,38.45,3,-4.91,0.75,医疗器械
982,603489,八方股份,35.33,38.98,35.0,3,-7.87,9.65,电机
983,603499,翔港科技,20.51,22.43,20.4,3,-8.23,7.04,包装印刷
984,603500,祥和实业,10.75,11.2,10.73,3,-3.93,3.58,轨交设备
985,603529,爱玛科技,25.96,29.24,25.96,3,-10.7,3.55,汽车服务及其他
986,603566,普莱柯,12.44,12.71,12.39,3,-1.58,2.38,养殖业
987,603577,汇金通,11.1,11.42,11.02,3,-2.46,4.8,电网设备
988,603598,引力传媒,21.19,22.25,20.92,3,-3.81,17.16,文化传媒
989,603612,索通发展,24.69,27.88,24.57,3,-11.16,12.08,非金属材料
990,603616,韩建河山,6.31,6.47,6.22,3,-2.47,7.65,建筑材料
991,603617,君禾股份,7.28,7.47,7.23,3,-2.15,3.64,通用设备
992,603665,康隆达,26.29,28.46,26.22,3,-7.23,6.84,服装家纺
993,603680,今创集团,12.75,13.47,12.6,3,-4.42,1.53,轨交设备
994,603700,宁水集团,12.71,13.29,12.61,3,-3.35,6.79,通用设备
995,603757,大元泵业,52.58,55.59,51.44,3,-10.27,26.53,通用设备
996,603817,海峡环保,7.06,7.17,6.93,3,-1.4,4.7,环境治理
997,603876,鼎胜新材,24.5,28.58,23.8,3,-6.42,18.34,工业金属
998,603880,南卫股份,6.3,6.54,6.25,3,-3.23,4.66,医疗器械
999,603888,新华网,20.42,20.89,20.25,3,-1.83,3.4,文化传媒
1000,603889,新澳股份,8.89,9.38,8.8,3,-4.51,7.55,纺织制造
1001,603909,建发合诚,11.74,14.1,11.66,3,-15.9,15.04,建筑装饰
1002,603948,建业股份,26.64,27.9,26.56,3,-4.0,3.04,化学制品
1003,603949,雪龙集团,17.7,18.84,17.53,3,-5.3,7.76,汽车零部件
1004,603955,大千生态,25.78,27.27,25.58,3,-4.59,2.65,建筑装饰
1005,603956,威派格,5.59,5.76,5.55,3,-2.61,2.77,专用设备
1006,603982,泉峰汽车,7.67,7.9,7.65,3,-2.42,4.15,汽车零部件
1007,603990,麦迪科技,14.83,15.37,14.8,3,-3.01,8.9,软件开发
1008,603999,读者传媒,6.64,6.94,6.59,3,-3.77,4.31,文化传媒
1009,605003,众望布艺,27.32,29.65,27.2,3,-6.57,4.65,服装家纺
1010,605033,美邦股份,22.1,22.68,21.85,3,-2.56,4.26,农化制品
1011,605056,咸亨国际,25.94,29.08,25.9,3,-10.74,10.95,通用设备
1012,605099,共创草坪,38.75,40.88,38.3,3,-4.77,2.18,家居用品
1013,605151,西上海,19.59,20.1,19.45,3,-1.66,3.5,汽车零部件
1014,605155,西大门,15.33,15.74,15.18,3,-2.6,3.21,家居用品
1015,605162,新中港,13.06,14.6,12.43,3,-6.78,27.59,电力
1016,605186,健麾信息,19.56,20.15,19.51,3,-2.59,3.0,自动化设备
1017,605199,ST葫芦娃,6.63,6.91,6.58,3,-3.35,1.47,中药
1018,605208,永茂泰,14.69,16.62,14.32,3,-10.32,18.65,工业金属
1019,605399,晨光新材,14.7,15.22,14.64,3,-3.03,2.96,化学制品
1020,605580,恒盛能源,22.33,22.88,22.11,3,-2.79,3.27,电力
