序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
3786,301377,鼎泰高科,218.62,-3.69%,15.13%,-5686.68万
3787,603809,豪能股份,10.69,-3.69%,2.60%,-4798.76万
3788,300447,全信股份,20.62,-3.69%,19.79%,-3344.66万
3789,2513,蓝丰生化,6.0,-3.69%,6.42%,-1386.80万
3790,2011,盾安环境,11.76,-3.69%,1.87%,-2448.68万
3791,301130,西点药业,29.37,-3.70%,3.85%,-612.35万
3792,603119,浙江荣泰,77.32,-3.70%,15.63%,-1.59亿
3793,2689,ST远智,3.64,-3.70%,2.10%,-3010.75万
3794,301600,慧翰股份,104.94,-3.71%,7.20%,-1414.77万
3795,688259,创耀科技,35.83,-3.71%,4.09%,298.13万
3796,600363,联创光电,51.85,-3.71%,3.51%,-3737.27万
3797,300176,鸿特科技,7.0,-3.71%,6.00%,-1917.04万
3798,2645,华宏科技,22.08,-3.71%,21.00%,6462.49万
3799,2365,永安药业,12.96,-3.71%,4.71%,-1790.62万
3800,688795,摩尔线程,602.6,-3.72%,15.06%,-2.98亿
3801,603626,科森科技,22.79,-3.72%,14.07%,-3458.08万
3802,2151,北斗星通,38.29,-3.72%,9.25%,-3521.04万
3803,795,英洛华,9.05,-3.72%,2.97%,-5732.07万
3804,603370,华新精科,43.07,-3.73%,4.72%,-1183.30万
3805,603271,永杰新材,49.34,-3.73%,10.44%,-1998.35万
3806,601083,锦江航运,12.65,-3.73%,10.02%,-1822.40万
3807,603628,清源股份,13.17,-3.73%,6.29%,-3893.72万
3808,600963,岳阳林纸,4.65,-3.73%,5.70%,-1776.85万
3809,300074,华平股份,3.87,-3.73%,6.00%,-1137.65万
3810,2653,海思科,55.72,-3.73%,2.10%,-4615.67万
3811,2264,新华都,8.0,-3.73%,4.48%,-4638.39万
3812,2052,同洲电子,9.8,-3.73%,4.21%,-4001.86万
3813,301226,祥明智能,37.36,-3.74%,11.36%,-2257.81万
3814,1309,德明利,495.34,-3.74%,24.42%,-3.51亿
3815,688010,福光股份,34.48,-3.74%,5.32%,662.97万
3816,603718,海利生物,3.86,-3.74%,6.47%,-2858.63万
3817,600967,内蒙一机,14.4,-3.74%,2.17%,-1.33亿
3818,600343,航天动力,35.25,-3.74%,23.45%,-3.69亿
3819,600293,三峡新材,3.09,-3.74%,5.27%,-3114.19万
3820,2951,金时科技,15.69,-3.74%,4.42%,4194.09万
3821,301059,金三江,13.87,-3.75%,2.86%,-1065.58万
3822,301518,长华化学,42.62,-3.75%,9.06%,-2260.57万
3823,301155,海力风电,63.61,-3.75%,10.49%,-1.91亿
3824,300454,深信服,105.49,-3.75%,6.84%,-1.30亿
3825,801,四川九洲,13.87,-3.75%,3.06%,-2859.76万
3826,1336,楚环科技,25.33,-3.76%,5.18%,-73.28万
3827,300935,盈建科,30.43,-3.76%,4.90%,-329.97万
3828,2715,登云股份,15.1,-3.76%,4.63%,-639.05万
3829,300088,长信科技,6.91,-3.76%,22.21%,-5614.82万
3830,2868,*ST绿康,38.61,-3.76%,1.43%,-1083.69万
3831,300980,祥源新材,33.96,-3.77%,10.01%,-2593.22万
3832,600149,廊坊发展,6.12,-3.77%,16.88%,-1532.66万
3833,2356,赫美集团,3.32,-3.77%,4.93%,-3723.43万
3834,688590,新致软件,13.99,-3.78%,5.82%,-1406.76万
3835,603011,合锻智能,21.11,-3.78%,9.11%,-5429.69万
3836,300839,博汇股份,14.27,-3.78%,10.28%,155.13万
3837,300092,科新机电,16.03,-3.78%,7.76%,-532.93万
3838,2306,*ST云网,2.29,-3.78%,2.50%,-1534.98万
3839,603334,丰倍生物,50.0,-3.79%,8.94%,-2041.55万
3840,600595,中孚实业,8.37,-3.79%,5.91%,-1.17亿
3841,300830,金现代,10.4,-3.79%,16.51%,-3834.26万
3842,600340,华夏幸福,1.27,-3.79%,6.16%,-3686.79万
3843,300759,康龙化成,28.94,-3.79%,3.91%,-8341.69万
3844,603210,泰鸿万立,15.97,-3.80%,2.63%,-3300.48万
3845,688592,司南导航,44.83,-3.80%,6.86%,-499.41万
3846,603900,莱绅通灵,7.33,-3.81%,3.61%,-900.07万
3847,601116,三江购物,13.62,-3.81%,4.50%,-1464.70万
3848,300468,四方精创,29.28,-3.81%,8.68%,-1.33亿
3849,2465,海格通信,16.16,-3.81%,8.08%,-2.70亿
3850,661,长春高新,84.94,-3.81%,3.20%,-1.01亿
3851,2687,乔治白,4.79,-3.82%,9.00%,343.22万
3852,2491,通鼎互联,16.11,-3.82%,43.44%,-6.13亿
3853,2296,辉煌科技,11.09,-3.82%,6.51%,-4442.31万
3854,603477,巨星农牧,17.6,-3.83%,8.95%,-3945.70万
3855,300192,科德教育,19.07,-3.83%,8.31%,-2608.73万
3856,2316,亚联发展,5.02,-3.83%,6.99%,-386.47万
3857,301376,致欧科技,16.03,-3.84%,4.15%,-1663.61万
3858,1300,三柏硕,17.53,-3.84%,4.15%,-793.50万
3859,301048,金鹰重工,10.51,-3.84%,2.83%,-2059.82万
3860,301108,洁雅股份,27.31,-3.84%,5.25%,161.52万
3861,300789,唐源电气,20.53,-3.84%,3.13%,-346.75万
3862,300753,爱朋医疗,26.76,-3.84%,8.57%,-1017.98万
3863,300688,创业黑马,23.53,-3.84%,7.08%,296.00万
3864,601588,北辰实业,1.75,-3.85%,4.75%,-3619.28万
3865,300138,晨光生物,11.5,-3.85%,3.81%,-3654.20万
3866,300002,神州泰岳,9.24,-3.85%,4.15%,-1.09亿
3867,605058,澳弘电子,36.34,-3.86%,8.15%,-2224.84万
3868,603136,天目湖,10.47,-3.86%,3.90%,-2514.58万
3869,601100,恒立液压,96.52,-3.86%,2.06%,-1.46亿
3870,600448,华纺股份,3.24,-3.86%,9.76%,-1749.74万
3871,300672,国科微,158.15,-3.86%,11.07%,-2.86亿
3872,2739,儒意电影,9.97,-3.86%,4.18%,-1.89亿
3873,2421,达实智能,2.74,-3.86%,6.37%,-5919.79万
3874,2200,*ST交投,7.47,-3.86%,2.06%,-1121.74万
3875,301383,天键股份,27.85,-3.87%,3.73%,132.98万
3876,300785,值得买,52.73,-3.87%,23.83%,-1.08亿
3877,2682,龙洲股份,5.71,-3.87%,6.48%,-4140.97万
3878,2379,宏桥控股,26.86,-3.87%,3.85%,-1.65亿
3879,735,罗牛山,6.7,-3.87%,4.04%,-5272.62万
3880,300808,久量股份,23.81,-3.88%,8.03%,-1816.73万
3881,688003,天准科技,68.59,-3.88%,3.97%,-2303.41万
3882,600477,杭萧钢构,2.97,-3.88%,3.75%,-6805.51万
3883,2589,瑞康医药,3.22,-3.88%,13.01%,-1.43亿
3884,2552,宝鼎科技,21.06,-3.88%,6.85%,-1836.16万
3885,2187,广百股份,5.95,-3.88%,2.87%,-1816.11万
3886,301584,建发致新,26.46,-3.89%,13.12%,-3636.34万
3887,1256,炜冈科技,22.95,-3.89%,3.65%,-14.06万
3888,688127,蓝特光学,68.68,-3.89%,5.88%,-1.40亿
3889,688060,云涌科技,44.48,-3.89%,1.58%,-307.18万
3890,603667,五洲新春,68.39,-3.89%,13.99%,-2.99亿
3891,603316,诚邦股份,15.06,-3.89%,7.59%,459.15万
3892,688429,时创能源,14.05,-3.90%,5.42%,-1066.70万
3893,301165,锐捷网络,89.36,-3.90%,3.00%,1.08亿
3894,603239,浙江仙通,23.19,-3.90%,4.50%,-1078.57万
3895,688395,正弦电气,25.8,-3.91%,2.49%,-805.70万
3896,688618,三旺通信,39.11,-3.91%,7.05%,-1776.42万
3897,600745,闻泰科技,27.99,-3.91%,7.29%,-2.03亿
3898,2099,海翔药业,6.89,-3.91%,2.65%,-5053.13万
3899,301501,恒鑫生活,37.1,-3.91%,4.99%,-1174.37万
3900,955,欣龙控股,4.92,-3.91%,5.29%,-2387.78万
3901,300389,艾比森,19.34,-3.92%,9.86%,-848.67万
3902,2822,ST中装,3.19,-3.92%,3.37%,-1759.57万
3903,2291,遥望科技,6.13,-3.92%,6.13%,-6529.96万
3904,603206,嘉环科技,16.39,-3.93%,3.47%,-2758.79万
3905,880,潍柴重机,30.34,-3.93%,32.48%,-2788.63万
3906,600187,国中水务,1.71,-3.93%,4.94%,-643.95万
3907,300631,久吾高科,26.38,-3.93%,5.56%,-1026.05万
3908,2713,*ST东易,13.93,-3.93%,9.33%,-5405.63万
3909,2298,中电鑫龙,9.78,-3.93%,11.20%,-9845.81万
3910,301515,港通医疗,22.21,-3.94%,5.34%,-20.01万
3911,301066,万事利,13.89,-3.94%,4.21%,-2122.53万
3912,300812,易天股份,37.33,-3.94%,28.87%,-7035.27万
3913,688156,路德科技,25.59,-3.94%,9.43%,-2796.29万
3914,688056,莱伯泰科,34.41,-3.94%,1.94%,-547.86万
3915,688337,普源精电,61.5,-3.95%,13.31%,-6232.39万
3916,301038,深水规院,20.2,-3.95%,2.32%,-609.68万
3917,600751,海航科技,3.65,-3.95%,3.15%,-6676.16万
3918,600179,安通控股,4.36,-3.96%,2.20%,-9231.96万
3919,2993,奥海科技,47.25,-3.96%,13.99%,-3579.55万
3920,1324,长青科技,19.85,-3.97%,9.32%,-839.01万
3921,603099,长白山,33.86,-3.97%,3.54%,-5217.29万
3922,600383,金地集团,2.66,-3.97%,2.29%,-6914.76万
3923,600287,苏豪时尚,5.57,-3.97%,3.99%,220.28万
3924,1696,宗申动力,18.89,-3.97%,5.68%,-1.85亿
3925,903,ST云动,2.42,-3.97%,2.41%,-3431.39万
3926,603280,南方路机,33.54,-3.98%,9.35%,-740.54万
3927,695,滨海能源,14.47,-3.98%,12.08%,-1323.41万
3928,600156,华升股份,9.4,-3.98%,51.29%,-1.16亿
3929,300933,中辰股份,7.73,-3.98%,5.83%,-3557.41万
3930,300086,康芝药业,6.99,-3.98%,9.08%,-3846.80万
3931,2541,鸿路钢构,19.76,-3.98%,4.00%,-4819.72万
3932,2213,大为股份,34.74,-3.98%,31.21%,-1.32亿
3933,688419,耐科装备,46.15,-3.99%,9.13%,-1352.89万
3934,605299,舒华体育,20.2,-3.99%,18.08%,-1.43亿
3935,2572,索菲亚,12.5,-3.99%,4.22%,-1.07亿
3936,545,金浦钛业,2.89,-3.99%,9.77%,-3841.30万
3937,603799,华友钴业,62.88,-4.00%,8.61%,-9.04亿
3938,600576,祥源文旅,5.76,-4.00%,3.72%,-3011.52万
3939,2660,茂硕电源,8.41,-4.00%,2.40%,-1162.78万
3940,650,仁和药业,5.52,-4.00%,2.28%,-2220.15万
3941,572,海马汽车,5.52,-4.00%,4.08%,-7978.01万
3942,17,深中华A,6.24,-4.00%,4.35%,-2172.31万
3943,688232,新点软件,21.3,-4.01%,2.01%,-1226.27万
3944,301201,诚达药业,39.45,-4.01%,9.43%,-3273.39万
3945,300272,开能健康,8.38,-4.01%,17.74%,-5971.71万
3946,2451,摩恩电气,9.33,-4.01%,6.22%,-3708.27万
3947,721,西安饮食,7.66,-4.01%,3.83%,-4185.02万
3948,560,我爱我家,2.87,-4.01%,6.49%,-1.24亿
3949,688626,翔宇医疗,57.73,-4.02%,2.22%,-1392.27万
3950,688660,电气风电,12.19,-4.02%,2.27%,-3229.77万
3951,603048,浙江黎明,22.19,-4.02%,3.01%,-970.89万
3952,2901,大博医疗,42.25,-4.02%,1.61%,-1061.91万
3953,603350,安乃达,34.74,-4.03%,8.95%,-2547.18万
3954,688102,斯瑞新材,39.82,-4.03%,6.96%,-1.33亿
3955,3011,海象新材,23.09,-4.03%,6.42%,225.05万
3956,688169,石头科技,113.77,-4.03%,6.75%,-3.10亿
3957,688028,沃尔德,107.57,-4.03%,13.65%,372.17万
3958,300424,航新科技,17.62,-4.03%,6.86%,-2292.05万
3959,792,盐湖股份,35.98,-4.03%,3.69%,-9.99亿
3960,777,中核科技,21.9,-4.03%,6.74%,-1.09亿
3961,630,铜陵有色,6.19,-4.03%,5.27%,-5.45亿
3962,603486,科沃斯,61.47,-4.04%,2.78%,-1.86亿
3963,600671,天目药业,18.55,-4.04%,3.10%,-931.99万
3964,600198,大唐电信,8.07,-4.04%,3.50%,-5443.97万
3965,300918,南山智尚,14.47,-4.05%,3.86%,-4904.32万
3966,300884,狄耐克,12.78,-4.05%,4.85%,-268.10万
3967,300845,捷安高科,13.02,-4.05%,15.48%,-17.85万
3968,600195,中牧股份,7.58,-4.05%,3.89%,-7702.23万
3969,2949,华阳国际,13.96,-4.05%,5.36%,-674.44万
3970,1306,夏厦精密,67.3,-4.06%,12.05%,-3778.54万
3971,301211,亨迪药业,11.33,-4.06%,2.33%,-877.26万
3972,300618,寒锐钴业,45.34,-4.06%,12.03%,-1.37亿
3973,2535,林州重机,3.31,-4.06%,3.12%,-2117.26万
3974,2226,江南化工,5.43,-4.06%,1.55%,-6068.47万
3975,425,徐工机械,9.69,-4.06%,2.47%,-5.43亿
3976,301338,凯格精机,174.94,-4.07%,21.88%,-1229.68万
3977,301185,鸥玛软件,18.14,-4.07%,3.60%,-1154.07万
3978,688786,悦安新材,31.56,-4.07%,3.44%,-1504.04万
3979,688519,南亚新材,146.4,-4.07%,8.13%,-9868.49万
3980,688238,和元生物,6.6,-4.07%,2.75%,-886.43万
3981,601155,新城控股,14.13,-4.07%,1.16%,-3071.12万
3982,600706,曲江文旅,9.19,-4.07%,6.01%,-1726.51万
3983,2426,胜利精密,3.77,-4.07%,14.00%,-1.11亿
3984,688500,慧辰股份,48.63,-4.08%,5.71%,-2862.23万
3985,603681,永冠新材,17.15,-4.08%,3.75%,-1565.72万
3986,600376,首开股份,4.47,-4.08%,4.18%,-1.19亿
3987,2900,哈三联,10.58,-4.08%,5.98%,-1789.02万
3988,688686,奥普特,104.71,-4.09%,2.79%,-2741.25万
3989,300446,航天智造,19.92,-4.09%,11.54%,-1.51亿
3990,863,三湘印象,4.46,-4.09%,6.77%,3055.35万
3991,300992,泰福泵业,32.08,-4.10%,9.82%,260.40万
3992,688129,东来技术,25.98,-4.10%,3.46%,278.56万
3993,688244,永信至诚,18.46,-4.10%,1.82%,-492.46万
3994,301312,智立方,113.75,-4.11%,34.31%,1680.72万
3995,603669,灵康药业,4.2,-4.11%,5.38%,-70.79万
3996,300219,鸿利智汇,7.46,-4.11%,6.33%,-3056.11万
3997,2335,科华数据,64.65,-4.11%,19.48%,1.62亿
3998,689009,九号公司,43.07,-4.12%,5.11%,-2.04亿
3999,300887,谱尼测试,9.54,-4.12%,5.22%,-1900.18万
4000,300428,立中集团,20.27,-4.12%,3.11%,-5817.64万
4001,1328,登康口腔,33.21,-4.13%,3.80%,-3768.29万
4002,603680,今创集团,12.77,-4.13%,1.13%,-2287.19万
4003,2414,高德红外,13.71,-4.13%,7.55%,-3.42亿
4004,2774,快意电梯,11.34,-4.14%,13.85%,-4799.92万
4005,688235,百济神州,230.14,-4.15%,5.20%,-1.38亿
4006,300141,和顺电气,12.94,-4.15%,5.49%,-1629.04万
4007,300751,迈为股份,226.99,-4.15%,9.53%,-8535.83万
4008,301398,星源卓镁,44.64,-4.16%,9.43%,-1811.84万
4009,301032,新柴股份,12.9,-4.16%,6.28%,-123.20万
4010,300746,汉嘉数智,12.9,-4.16%,2.76%,82.36万
4011,301468,博盈特焊,52.18,-4.17%,24.43%,-2390.70万
4012,301360,荣旗科技,78.83,-4.17%,15.28%,-152.10万
4013,301275,汉朔科技,40.39,-4.18%,2.85%,-5717.52万
4014,301025,读客文化,10.77,-4.18%,4.03%,-2082.30万
4015,3021,兆威机电,96.09,-4.18%,3.98%,-8728.39万
4016,605006,山东玻纤,10.31,-4.18%,21.71%,-3606.95万
4017,300727,润禾材料,33.02,-4.18%,4.04%,-1060.56万
4018,688292,浩瀚深度,22.48,-4.18%,4.43%,-997.95万
4019,300450,先导智能,56.13,-4.18%,10.02%,-2.45亿
4020,300403,汉宇集团,11.68,-4.18%,3.90%,-3665.92万
4021,300031,宝通科技,20.65,-4.18%,3.91%,-2490.94万
4022,2729,好利科技,18.35,-4.18%,11.99%,-3551.59万
4023,301000,肇民科技,28.82,-4.19%,3.08%,-2209.82万
4024,688562,航天软件,19.22,-4.19%,5.10%,-772.35万
4025,2735,王子新材,14.86,-4.19%,7.21%,-5902.63万
4026,2723,小崧股份,9.83,-4.19%,8.22%,-1205.95万
4027,301516,中远通,18.7,-4.20%,23.85%,-1580.12万
4028,688506,百利天恒,283.57,-4.20%,1.08%,-2289.64万
4029,301209,联合化学,93.88,-4.20%,2.71%,-1903.75万
4030,300258,精锻科技,11.18,-4.20%,9.11%,-6457.49万
4031,300635,中达安,13.45,-4.20%,7.60%,-60.19万
4032,300213,佳讯飞鸿,7.52,-4.20%,3.75%,-2756.57万
4033,2329,皇氏集团,3.87,-4.21%,9.10%,-3409.11万
4034,2173,创新医疗,24.11,-4.21%,14.21%,-1.23亿
4035,603201,常润股份,15.88,-4.22%,2.81%,-99.88万
4036,301093,华兰股份,77.39,-4.22%,6.87%,3835.86万
4037,688680,海优新材,48.83,-4.22%,7.45%,1623.69万
4038,688790,昂瑞微,135.39,-4.22%,11.08%,-1285.81万
4039,600959,江苏有线,3.86,-4.22%,3.16%,-1.02亿
4040,300731,科创新源,71.29,-4.22%,13.47%,-1.26亿
4041,300363,博腾股份,20.88,-4.22%,5.88%,-4463.04万
4042,2738,中矿资源,80.08,-4.22%,7.18%,-2.81亿
4043,301105,鸿铭股份,56.13,-4.22%,9.73%,-1141.70万
4044,688695,中创股份,22.85,-4.23%,3.70%,-502.27万
4045,688175,高凌信息,33.95,-4.23%,2.14%,-1185.35万
4046,600280,中央商场,2.94,-4.23%,4.50%,-1920.07万
4047,681,视觉中国,20.16,-4.23%,6.95%,-1.01亿
4048,688525,佰维存储,264.27,-4.24%,17.16%,-8.97亿
4049,301263,泰恩康,28.47,-4.24%,3.08%,-2049.12万
4050,301632,广东建科,20.33,-4.24%,5.83%,-1332.58万
4051,2351,漫步者,10.83,-4.24%,2.46%,-2132.64万
4052,301551,无线传媒,28.46,-4.24%,4.82%,-3448.30万
4053,2456,欧菲光,9.03,-4.24%,4.12%,-2.69亿
4054,300612,宣亚国际,14.42,-4.25%,8.48%,-2634.55万
4055,720,新能泰山,4.73,-4.25%,25.10%,-46.58万
4056,301085,亚康股份,66.9,-4.26%,21.65%,5255.83万
4057,2031,巨轮智能,5.85,-4.26%,4.18%,-1.13亿
4058,301602,超研股份,18.6,-4.27%,2.13%,-1542.12万
4059,600481,双良节能,6.28,-4.27%,7.05%,-7001.56万
4060,300423,昇辉科技,7.63,-4.27%,6.74%,-2221.81万
4061,2849,威星智能,17.04,-4.27%,5.89%,-1386.70万
4062,600768,宁波富邦,16.6,-4.27%,14.35%,-5526.98万
4063,301070,开勒股份,95.56,-4.28%,27.14%,-314.76万
4064,2657,中科金财,21.02,-4.28%,5.75%,-2171.71万
4065,2602,世纪华通,16.1,-4.28%,2.24%,-3.65亿
4066,300877,金春股份,27.29,-4.28%,4.23%,-872.70万
4067,603610,麒盛科技,15.17,-4.29%,2.34%,-2004.60万
4068,600624,ST复华,4.24,-4.29%,1.61%,-1494.62万
4069,600346,恒力石化,23.87,-4.29%,1.07%,-4842.79万
4070,300551,古鳌科技,13.38,-4.29%,7.59%,-1031.82万
4071,300152,ST新动力,2.01,-4.29%,6.60%,-3175.81万
4072,2824,和胜股份,26.75,-4.29%,25.07%,-1225.35万
4073,788,北大医药,6.25,-4.29%,14.61%,-8151.06万
4074,688630,芯碁微装,244.22,-4.30%,11.34%,-1.21亿
4075,2314,南山控股,2.45,-4.30%,6.57%,-5538.25万
4076,970,中科三环,11.79,-4.30%,3.73%,-8626.59万
4077,700,模塑科技,11.13,-4.30%,9.79%,-1.14亿
4078,301499,维科精密,34.39,-4.31%,21.54%,785.08万
4079,688133,泰坦科技,21.54,-4.31%,4.36%,-526.44万
4080,600556,天下秀,5.99,-4.31%,5.39%,-1.05亿
4081,600987,航民股份,7.11,-4.31%,2.67%,-2882.11万
4082,2772,众兴菌业,17.98,-4.31%,13.32%,3133.29万
4083,90,天健集团,3.55,-4.31%,2.57%,-3228.73万
4084,688670,金迪克,16.63,-4.32%,2.37%,-207.70万
4085,688311,盟升电子,38.07,-4.32%,6.44%,-2175.39万
4086,603095,越剑智能,17.26,-4.32%,4.18%,-2275.38万
4087,300120,经纬辉开,7.09,-4.32%,4.26%,-3315.82万
4088,2119,康强电子,20.8,-4.32%,17.94%,-1.75亿
4089,301578,辰奕智能,32.29,-4.33%,6.34%,-850.18万
4090,688776,国光电气,80.36,-4.33%,3.38%,-486.62万
4091,603789,*ST星农,5.52,-4.33%,4.21%,-1222.59万
4092,603348,文灿股份,19.22,-4.33%,2.50%,-2150.66万
4093,300068,南都电源,11.94,-4.33%,8.63%,-8410.55万
4094,796,凯撒旅业,5.08,-4.33%,5.91%,-8156.19万
4095,676,智度股份,7.29,-4.33%,3.51%,-4661.80万
4096,688466,金科环境,16.55,-4.34%,2.71%,70.87万
4097,300629,新劲刚,24.9,-4.34%,11.80%,-1593.46万
4098,300053,航宇微,18.08,-4.34%,10.23%,-6489.04万
4099,300050,世纪鼎利,6.84,-4.34%,24.74%,-9746.75万
4100,688766,普冉股份,263.12,-4.35%,8.50%,-1.65亿
4101,301005,超捷股份,172.3,-4.35%,17.81%,-1.14亿
4102,300893,松原安全,22.87,-4.35%,3.27%,-2321.46万
4103,600491,龙元建设,1.98,-4.35%,10.94%,890.11万
4104,2858,力盛体育,15.39,-4.35%,8.53%,295.20万
4105,2640,跨境通,3.3,-4.35%,4.83%,-6158.62万
4106,2248,华东数控,11.86,-4.35%,8.09%,-4550.35万
4107,670,盈方微,7.47,-4.35%,9.85%,-8643.88万
4108,300640,德艺文创,6.8,-4.36%,7.76%,-1777.13万
4109,688017,绿的谐波,204.01,-4.36%,9.75%,-1.39亿
4110,603700,宁水集团,12.5,-4.36%,4.62%,-1233.84万
4111,300241,瑞丰光电,6.58,-4.36%,22.59%,-5560.14万
4112,2706,良信股份,10.3,-4.36%,11.76%,-1.79亿
4113,2019,亿帆医药,11.4,-4.36%,4.77%,-8169.82万
4114,932,华菱钢铁,4.83,-4.36%,2.14%,-2.28亿
4115,301288,*ST清研,17.93,-4.37%,1.64%,-312.66万
4116,2991,甘源食品,50.6,-4.37%,9.60%,-927.14万
4117,2915,中欣氟材,20.56,-4.37%,4.34%,-3154.72万
4118,688347,华虹公司,122.91,-4.39%,8.89%,-2.58亿
4119,301356,天振股份,20.26,-4.39%,4.80%,60.84万
4120,301567,贝隆精密,41.2,-4.39%,12.08%,-40.12万
4121,300859,西域旅游,31.79,-4.39%,6.74%,-4163.59万
4122,300401,花园生物,13.07,-4.39%,4.95%,-9265.89万
4123,2676,顺威股份,6.54,-4.39%,4.08%,-2809.95万
4124,300317,珈伟新能,4.78,-4.40%,17.70%,-9309.01万
4125,601686,友发集团,5.63,-4.41%,1.55%,-2755.33万
4126,600581,*ST八钢,2.82,-4.41%,4.25%,-5029.56万
4127,300656,民德电子,22.99,-4.41%,6.66%,-850.71万
4128,2449,国星光电,7.8,-4.41%,5.95%,-1745.05万
4129,2708,光洋股份,12.97,-4.42%,8.02%,-8082.77万
4130,301028,鼎熔岩,13.84,-4.42%,2.67%,29.34万
4131,555,神州信息,14.7,-4.42%,5.95%,-8470.07万
4132,301449,天溯计量,79.0,-4.43%,27.59%,-2777.32万
4133,301609,山大电力,45.56,-4.43%,15.18%,-2709.20万
4134,601089,福元医药,21.13,-4.43%,1.67%,-1710.58万
4135,301327,华宝新能,63.02,-4.43%,4.66%,-7513.10万
4136,688333,铂力特,82.77,-4.43%,8.71%,-1747.63万
4137,300584,海辰药业,41.23,-4.43%,8.22%,-2201.39万
4138,300247,融捷健康,4.31,-4.43%,5.12%,-2881.28万
4139,688793,倍轻松,20.24,-4.44%,3.29%,-788.28万
4140,300497,富祥药业,17.44,-4.44%,20.21%,-4403.32万
4141,301125,腾亚精工,23.83,-4.45%,5.89%,-741.88万
4142,688249,晶合集成,28.77,-4.45%,6.54%,6340.13万
4143,301041,金百泽,28.56,-4.45%,12.96%,1416.73万
4144,603123,翠微股份,11.37,-4.45%,8.03%,-8487.97万
4145,300171,东富龙,13.96,-4.45%,3.63%,-152.97万
4146,2039,黔源电力,21.02,-4.45%,8.94%,-7560.19万
4147,28,国药一致,24.7,-4.45%,2.84%,-8459.75万
4148,603556,海兴电力,29.81,-4.46%,3.29%,-8117.66万
4149,688071,华依科技,32.09,-4.47%,6.25%,-1659.37万
4150,300299,富春股份,5.77,-4.47%,4.86%,-4794.29万
4151,688385,复旦微电,73.1,-4.47%,4.42%,-3167.23万
4152,607,华媒控股,3.85,-4.47%,2.99%,-1771.56万
4153,300945,曼卡龙,15.13,-4.48%,6.05%,-2261.48万
4154,688095,福昕软件,72.69,-4.48%,4.21%,-2478.67万
4155,600713,南京医药,5.55,-4.48%,5.84%,-7232.19万
4156,300315,掌趣科技,4.69,-4.48%,4.47%,-1.36亿
4157,2989,中天精装,24.72,-4.48%,4.03%,-1311.96万
4158,300889,爱克股份,24.67,-4.49%,5.93%,-2702.34万
4159,504,*ST生物,9.36,-4.49%,1.54%,-1118.21万
4160,300569,天能重工,6.38,-4.49%,11.39%,-5084.42万
4161,2075,沙钢股份,4.47,-4.49%,2.88%,-5581.40万
4162,603716,塞力医疗,21.21,-4.50%,10.29%,-4915.62万
4163,2182,宝武镁业,15.7,-4.50%,6.91%,-8743.61万
4164,603284,林平发展,53.95,-4.50%,26.76%,-4743.49万
4165,520,凤凰航运,3.82,-4.50%,2.73%,-2699.51万
4166,415,渤海租赁,4.46,-4.50%,3.22%,-9567.67万
4167,301262,海看股份,23.09,-4.51%,8.22%,-4921.43万
4168,301586,佳力奇,41.73,-4.51%,3.37%,-525.13万
4169,300870,欧陆通,351.14,-4.51%,13.52%,-3.00亿
4170,2307,北新路桥,4.45,-4.51%,5.37%,-9098.16万
4171,301512,智信精密,46.9,-4.52%,18.49%,-903.68万
4172,600435,北方导航,14.58,-4.52%,3.42%,-1.15亿
4173,300499,高澜股份,40.02,-4.53%,37.29%,-1.31亿
4174,300153,科泰电源,27.0,-4.53%,9.30%,-8402.45万
4175,576,甘化科工,9.28,-4.53%,3.80%,-1844.83万
4176,301568,思泰克,54.03,-4.54%,19.90%,-2110.65万
4177,688691,灿芯股份,97.02,-4.54%,19.36%,-7769.61万
4178,301397,溯联股份,36.41,-4.54%,17.12%,-1780.55万
4179,301378,通达海,30.07,-4.54%,9.29%,49.24万
4180,600115,中国东航,4.42,-4.54%,2.16%,-3.70亿
4181,300227,光韵达,11.36,-4.54%,11.98%,-1805.28万
4182,301357,北方长龙,112.99,-4.54%,7.24%,-4498.54万
4183,1337,四川黄金,46.34,-4.55%,5.30%,-8784.56万
4184,688698,伟创电气,65.91,-4.55%,5.48%,-6554.60万
4185,633,合金投资,6.3,-4.55%,5.88%,-419.60万
4186,688765,禾元生物,60.89,-4.56%,5.87%,-3540.15万
4187,688579,地纬智能,10.68,-4.56%,3.07%,-1330.17万
4188,603917,合力科技,12.57,-4.56%,4.89%,-1302.74万
4189,601010,文峰股份,2.3,-4.56%,4.33%,-4546.60万
4190,600602,云赛智联,21.97,-4.56%,14.49%,-2.87亿
4191,688119,中钢洛耐,5.01,-4.57%,2.58%,-2329.08万
4192,601002,晋亿实业,6.26,-4.57%,11.95%,-6553.40万
4193,2115,三维通信,12.11,-4.57%,18.29%,-1.54亿
4194,2285,世联行,2.92,-4.58%,4.37%,-2774.46万
4195,301555,惠柏新材,35.51,-4.59%,10.54%,-1111.41万
4196,300860,锋尚文化,23.48,-4.59%,5.02%,-1124.41万
4197,300521,爱司凯,26.61,-4.59%,3.95%,-1946.35万
4198,300085,银之杰,35.79,-4.59%,7.33%,-9719.40万
4199,2585,双星新材,7.48,-4.59%,12.07%,-7464.51万
4200,603072,天和磁材,35.48,-4.60%,4.40%,-4497.04万
