序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
2419,2363,隆基机械,8.5,2.53%,5.85%,236.71万
2420,300907,康平科技,30.9,2.52%,5.94%,1767.93万
2421,2980,华盛昌,83.4,2.52%,54.53%,-1972.11万
2422,797,中国武夷,2.86,2.51%,6.46%,3110.29万
2423,688325,赛微微电,122.35,2.50%,7.64%,796.03万
2424,688076,ST诺泰,29.95,2.50%,1.90%,-34.09万
2425,600458,时代新材,12.3,2.50%,4.71%,-3818.88万
2426,2767,先锋电子,20.89,2.50%,6.23%,-713.95万
2427,605588,冠石科技,58.42,2.49%,7.56%,1767.20万
2428,301632,广东建科,20.98,2.49%,7.87%,-97.64万
2429,505,京粮控股,6.58,2.49%,6.10%,-1024.60万
2430,688146,中船特气,78.0,2.48%,51.34%,-3.64亿
2431,603579,荣泰健康,22.7,2.48%,12.43%,-4417.85万
2432,300506,ST名家汇,4.95,2.48%,5.37%,142.19万
2433,2451,摩恩电气,9.91,2.48%,9.21%,1888.29万
2434,1696,宗申动力,17.78,2.48%,6.96%,-4856.45万
2435,1221,悍高集团,56.87,2.47%,17.92%,-2758.50万
2436,603082,北自科技,34.8,2.47%,8.59%,-230.12万
2437,301321,翰博高新,27.41,2.47%,14.01%,1097.37万
2438,300735,光弘科技,21.55,2.47%,5.04%,-3236.96万
2439,2163,海南发展,12.47,2.47%,9.18%,1556.17万
2440,2026,山东威达,13.26,2.47%,4.35%,2166.43万
2441,603506,南都物业,13.34,2.46%,7.96%,1301.64万
2442,688393,安必平,24.95,2.46%,5.67%,1696.85万
2443,603007,花王股份,6.25,2.46%,14.96%,-3842.86万
2444,300545,联得装备,34.63,2.46%,21.76%,-3822.56万
2445,2404,嘉欣丝绸,7.09,2.46%,7.92%,438.30万
2446,2857,三晖电气,22.05,2.46%,10.97%,591.98万
2447,301555,惠柏新材,37.67,2.45%,17.02%,-1288.71万
2448,688192,迪哲医药,56.89,2.45%,2.43%,-4940.38万
2449,301170,锡南科技,30.16,2.45%,13.36%,-338.69万
2450,300299,富春股份,6.28,2.45%,8.48%,754.61万
2451,2786,银宝山新,7.96,2.45%,19.06%,-2085.12万
2452,2338,奥普光电,62.75,2.45%,9.53%,1572.62万
2453,1378,德冠新材,26.83,2.44%,12.14%,-393.35万
2454,301127,武汉天源,14.29,2.44%,6.13%,-95.66万
2455,688700,东威科技,63.92,2.44%,13.69%,-1.48亿
2456,300930,屹通新材,32.78,2.44%,11.80%,-259.12万
2457,300815,玉禾田,21.83,2.44%,3.69%,486.07万
2458,601222,林洋能源,6.29,2.44%,4.88%,2838.63万
2459,600446,金证股份,13.83,2.44%,8.11%,-1381.11万
2460,300773,拉卡拉,27.68,2.44%,17.75%,-1154.21万
2461,300158,振东制药,5.88,2.44%,7.84%,4393.63万
2462,300051,琏升科技,16.78,2.44%,15.22%,-885.47万
2463,2585,双星新材,7.97,2.44%,19.00%,178.56万
2464,2141,贤丰控股,3.78,2.44%,7.33%,-1337.13万
2465,1387,雪祺电气,14.33,2.43%,10.38%,288.34万
2466,600573,惠泉啤酒,13.89,2.43%,20.27%,-1672.66万
2467,300676,华大基因,41.28,2.43%,4.38%,-1504.76万
2468,300517,海波重科,12.67,2.43%,12.05%,-1413.89万
2469,2899,英派斯,33.74,2.43%,8.65%,254.10万
2470,603072,天和磁材,38.15,2.42%,9.13%,2265.54万
2471,300662,科锐国际,24.98,2.42%,8.63%,-2177.51万
2472,688755,汉邦科技,41.12,2.42%,14.23%,218.83万
2473,926,福星股份,2.12,2.42%,8.27%,3226.82万
2474,32,深桑达A,18.22,2.42%,5.89%,3553.42万
2475,688227,品高股份,138.46,2.41%,28.32%,6556.01万
2476,300992,泰福泵业,30.97,2.41%,13.20%,-430.51万
2477,605136,丽人丽妆,11.05,2.41%,5.63%,1260.77万
2478,603200,上海洗霸,63.44,2.41%,10.24%,-8594.23万
2479,300423,昇辉科技,8.09,2.41%,8.45%,537.67万
2480,2278,神开股份,10.62,2.41%,8.85%,-1816.93万
2481,688349,三一重能,25.17,2.40%,2.02%,-5568.41万
2482,301109,军信股份,17.05,2.40%,10.43%,-1687.76万
2483,300841,康华生物,58.98,2.40%,5.31%,377.32万
2484,2040,南京港,10.22,2.40%,5.81%,1003.29万
2485,300922,天秦装备,18.87,2.39%,7.26%,640.90万
2486,688596,正帆科技,33.39,2.39%,8.12%,1925.26万
2487,2734,利民股份,18.43,2.39%,17.13%,-5961.76万
2488,2562,兄弟科技,6.0,2.39%,10.28%,292.44万
2489,2471,中超控股,8.58,2.39%,23.30%,-1.97亿
2490,301611,珂玛科技,107.5,2.38%,28.81%,-3.17亿
2491,1400,江顺科技,210.9,2.38%,19.31%,7617.37万
2492,600930,华电新能,6.44,2.38%,17.45%,1.33亿
2493,688125,安达智能,218.58,2.38%,3.83%,952.20万
2494,600956,新天绿能,8.61,2.38%,2.68%,-638.14万
2495,300358,楚天科技,9.88,2.38%,8.54%,-3420.31万
2496,300188,国投智能,12.89,2.38%,3.55%,1220.84万
2497,2917,金奥博,13.34,2.38%,6.75%,181.97万
2498,603219,富佳股份,16.83,2.37%,3.53%,4398.46万
2499,600521,华海药业,16.38,2.37%,6.36%,5489.63万
2500,2300,太阳电缆,9.92,2.37%,15.49%,-5795.82万
2501,301630,同宇新材,263.79,2.36%,48.71%,3387.65万
2502,300271,华宇软件,6.51,2.36%,4.00%,-137.39万
2503,158,常山北明,17.77,2.36%,5.87%,-8784.12万
2504,1236,弘业期货,9.58,2.35%,5.84%,-904.78万
2505,600692,亚通股份,7.83,2.35%,17.48%,-2107.50万
2506,688592,司南导航,45.7,2.35%,11.97%,-570.35万
2507,603339,四方科技,13.91,2.35%,3.75%,-240.98万
2508,603060,国检集团,6.96,2.35%,10.93%,-1147.44万
2509,601377,兴业证券,6.1,2.35%,4.35%,6925.05万
2510,300490,华自科技,20.43,2.35%,22.27%,-622.98万
2511,300349,金卡智能,13.51,2.35%,6.84%,852.06万
2512,543,皖能电力,8.28,2.35%,4.67%,199.48万
2513,600031,三一重工,20.98,2.34%,4.40%,-6753.50万
2514,300092,科新机电,17.07,2.34%,9.20%,-71.56万
2515,958,电投产融,6.13,2.34%,2.52%,7445.52万
2516,935,四川双马,28.4,2.34%,3.65%,-1088.42万
2517,605377,华旺科技,9.68,2.33%,5.42%,3016.95万
2518,301177,迪阿股份,29.86,2.33%,1.77%,288.63万
2519,603025,大豪科技,16.7,2.33%,4.25%,145.19万
2520,300127,银河磁体,32.03,2.33%,10.48%,-548.77万
2521,591,太阳能,5.26,2.33%,7.76%,-3888.17万
2522,1234,泰慕士,30.85,2.32%,47.25%,-3431.86万
2523,1326,联域股份,57.77,2.32%,20.91%,92.85万
2524,300949,奥雅股份,41.04,2.32%,10.51%,95.75万
2525,688011,新光光电,67.35,2.32%,4.82%,1301.07万
2526,603477,巨星农牧,18.93,2.32%,10.82%,1.12亿
2527,600416,湘电股份,12.79,2.32%,5.00%,-939.13万
2528,300473,德尔股份,34.38,2.32%,10.17%,-1463.90万
2529,300059,东方财富,20.73,2.32%,8.46%,-8.04亿
2530,2334,英威腾,7.95,2.32%,6.86%,-836.89万
2531,2169,智光电气,13.23,2.32%,9.32%,-4565.25万
2532,688073,毕得医药,61.11,2.31%,9.97%,-4551.82万
2533,603916,苏博特,11.98,2.31%,14.31%,-209.38万
2534,661,长春高新,87.43,2.31%,3.46%,-6343.72万
2535,301167,建研设计,17.82,2.30%,13.27%,176.95万
2536,603690,至纯科技,25.85,2.30%,11.90%,-559.66万
2537,603221,爱丽家居,12.46,2.30%,6.00%,919.62万
2538,600755,厦门国贸,6.23,2.30%,2.86%,4706.38万
2539,688569,铁科轨道,20.57,2.29%,1.69%,588.51万
2540,300880,迦南智能,23.24,2.29%,14.54%,-1764.91万
2541,603983,丸美生物,25.51,2.29%,1.88%,33.57万
2542,603515,欧普照明,20.95,2.29%,1.42%,-96.24万
2543,600061,国投资本,6.69,2.29%,2.87%,1053.22万
2544,2827,高争民爆,31.33,2.29%,5.20%,1368.74万
2545,2760,凤形股份,23.22,2.29%,13.11%,3582.00万
2546,2452,长高电新,11.17,2.29%,16.19%,-5658.08万
2547,3005,竞业达,18.37,2.28%,4.83%,245.36万
2548,300771,智莱科技,14.35,2.28%,15.46%,-3794.14万
2549,688128,中国电研,27.02,2.27%,2.38%,-703.83万
2550,300593,新雷能,29.75,2.27%,13.82%,7494.10万
2551,300422,博世科,5.85,2.27%,20.92%,-4691.66万
2552,300200,高盟新材,10.38,2.27%,11.95%,-305.08万
2553,300032,金龙机电,5.4,2.27%,14.88%,572.26万
2554,829,天音控股,11.73,2.27%,11.43%,-1774.51万
2555,301188,力诺药包,26.28,2.26%,24.68%,4670.68万
2556,688668,鼎通科技,224.0,2.26%,11.20%,4257.26万
2557,600095,湘财股份,9.05,2.26%,2.64%,3635.43万
2558,2106,莱宝高科,10.88,2.26%,4.87%,-1571.78万
2559,301301,川宁生物,9.98,2.25%,6.54%,-2079.19万
2560,600300,维维股份,3.63,2.25%,13.70%,-2654.92万
2561,688016,心脉医疗,101.32,2.25%,6.23%,-4382.62万
2562,600170,上海建工,2.73,2.25%,5.34%,2.16亿
2563,2584,西陇科学,8.18,2.25%,11.73%,-440.83万
2564,600,建投能源,10.0,2.25%,16.02%,-6232.84万
2565,603091,众鑫股份,83.02,2.24%,5.21%,371.70万
2566,603276,恒兴新材,18.25,2.24%,15.64%,77.86万
2567,3040,楚天龙,15.04,2.24%,3.74%,-2072.90万
2568,600463,空港股份,10.96,2.24%,4.84%,1883.38万
2569,688377,迪威尔,38.08,2.23%,3.39%,-2943.83万
2570,600999,招商证券,16.02,2.23%,2.37%,73.00万
2571,600202,哈空调,6.41,2.23%,9.94%,214.06万
2572,300825,阿尔特,10.09,2.23%,9.08%,3105.15万
2573,2715,登云股份,17.52,2.22%,27.88%,1199.88万
2574,603277,银都股份,13.33,2.22%,1.00%,155.37万
2575,300661,圣邦股份,89.95,2.22%,18.70%,-2.95亿
2576,2043,兔宝宝,15.21,2.22%,5.21%,-175.74万
2577,688307,中润光学,98.72,2.21%,20.47%,9574.53万
2578,301008,宏昌科技,31.38,2.21%,20.94%,-9832.70万
2579,301212,联盛化学,29.2,2.21%,5.04%,-934.08万
2580,301019,宁波色母,23.17,2.21%,5.58%,-240.52万
2581,603382,海阳科技,26.32,2.21%,7.17%,242.87万
2582,688538,和辉光电,2.31,2.21%,4.18%,6437.29万
2583,600698,湖南天雁,7.42,2.20%,3.63%,2090.41万
2584,603949,雪龙集团,18.15,2.20%,5.00%,-1254.43万
2585,688093,世华科技,32.45,2.20%,3.58%,1409.94万
2586,600798,宁波海运,3.71,2.20%,5.19%,2013.68万
2587,600697,欧亚集团,12.55,2.20%,10.34%,1326.50万
2588,300763,锦浪科技,97.5,2.20%,15.89%,2.25亿
2589,300616,尚品宅配,14.39,2.20%,18.09%,2247.16万
2590,300030,阳普医疗,8.35,2.20%,15.10%,-1184.84万
2591,3816,中国广核,4.64,2.20%,1.13%,2.82亿
2592,2313,日海智能,10.2,2.20%,27.67%,-973.57万
2593,300926,博俊科技,23.3,2.19%,4.84%,475.71万
2594,300698,万马科技,38.68,2.19%,15.46%,-1.37亿
2595,300444,双杰电气,16.83,2.19%,41.29%,-7044.43万
2596,300420,五洋自控,3.73,2.19%,5.23%,-495.24万
2597,300122,智飞生物,15.38,2.19%,3.79%,-181.62万
2598,2369,卓翼科技,7.46,2.19%,6.53%,1091.47万
2599,2310,东方新能,3.26,2.19%,23.32%,-1.19亿
2600,572,海马汽车,5.61,2.19%,6.18%,-2246.35万
2601,601628,中国人寿,37.44,2.18%,0.91%,1.76亿
2602,600528,中铁工业,7.96,2.18%,2.40%,4028.02万
2603,600029,南方航空,5.62,2.18%,3.57%,-1.56亿
2604,300448,浩云科技,7.98,2.18%,14.54%,-5063.45万
2605,300959,线上线下,97.06,2.17%,19.56%,5167.50万
2606,688598,金博股份,25.45,2.17%,7.44%,-2955.36万
2607,300462,ST华铭,13.66,2.17%,7.69%,603.56万
2608,2100,天康生物,8.01,2.17%,7.79%,-1320.25万
2609,631,顺发恒能,3.29,2.17%,2.97%,1122.25万
2610,601162,天风证券,3.79,2.16%,9.18%,2.39亿
2611,300189,神农种业,6.15,2.16%,19.65%,-4933.38万
2612,2320,海峡股份,8.53,2.16%,2.42%,2162.26万
2613,2255,海陆重工,11.37,2.16%,12.37%,-1548.53万
2614,712,锦龙股份,10.41,2.16%,6.11%,-580.97万
2615,300875,捷强装备,39.4,2.15%,11.50%,-3637.00万
2616,601636,旗滨集团,6.65,2.15%,9.50%,205.11万
2617,301156,美农生物,20.5,2.14%,10.42%,1595.17万
2618,601098,中南传媒,11.44,2.14%,3.05%,7053.70万
2619,600802,福建水泥,5.73,2.14%,4.95%,927.62万
2620,600133,东湖高新,9.08,2.14%,7.62%,317.41万
2621,2534,西子洁能,18.16,2.14%,3.71%,-1245.89万
2622,1382,新亚电缆,20.65,2.13%,18.84%,891.61万
2623,688163,赛伦生物,36.0,2.13%,5.94%,-1106.87万
2624,301353,普莱得,29.77,2.13%,15.72%,906.07万
2625,2771,真视通,15.35,2.13%,21.35%,-2691.78万
2626,2358,森源电气,7.67,2.13%,9.20%,1644.33万
2627,600601,方正科技,12.06,2.12%,13.40%,1.53亿
2628,600229,城市传媒,6.27,2.12%,3.13%,-79.18万
2629,601696,中银证券,12.53,2.12%,3.93%,5296.46万
2630,300923,研奥股份,28.92,2.12%,8.33%,-415.62万
2631,300850,新强联,42.54,2.11%,19.65%,-1.29亿
2632,688459,哈铁科技,9.24,2.10%,1.06%,-608.01万
2633,29,深深房A,21.39,2.10%,2.63%,-1115.97万
2634,1376,百通能源,15.57,2.10%,14.34%,-387.50万
2635,600155,华创云信,6.31,2.10%,4.47%,3730.35万
2636,600023,浙能电力,5.84,2.10%,1.60%,1.99亿
2637,300701,森霸传感,12.16,2.10%,5.80%,-911.40万
2638,300659,中孚信息,13.12,2.10%,7.79%,-508.19万
2639,300549,优德精密,18.5,2.10%,6.60%,-34.54万
2640,3008,开普检测,23.41,2.09%,9.37%,766.22万
2641,600467,好当家,2.44,2.09%,8.34%,985.55万
2642,300256,星星科技,3.42,2.09%,2.77%,-597.86万
2643,2445,中南文化,3.9,2.09%,24.45%,-3.33亿
2644,600821,金开新能,8.85,2.08%,41.43%,1.32亿
2645,688181,八亿时空,36.38,2.08%,12.41%,575.23万
2646,600372,中航机载,13.26,2.08%,2.60%,-3902.37万
2647,300388,节能国祯,8.34,2.08%,3.06%,-83.82万
2648,300317,珈伟新能,5.39,2.08%,33.53%,-5528.24万
2649,2247,聚力文化,2.95,2.08%,12.73%,-492.64万
2650,603153,上海建科,16.73,2.07%,6.49%,-7311.89万
2651,2114,罗平锌电,9.35,2.07%,10.45%,1191.34万
2652,2090,金智科技,11.36,2.07%,7.02%,1910.39万
2653,2746,仙坛股份,6.44,2.06%,7.20%,1699.59万
2654,603130,云中马,47.34,2.05%,3.72%,479.39万
2655,300851,交大思诺,30.91,2.05%,9.23%,1041.37万
2656,603890,春秋电子,19.89,2.05%,20.61%,-5373.20万
2657,605007,五洲特纸,15.9,2.05%,4.18%,-1535.21万
2658,2331,皖通科技,9.48,2.05%,17.05%,-3686.39万
2659,603309,维力医疗,14.0,2.04%,4.18%,13.64万
2660,601179,中国西电,17.5,2.04%,9.92%,1.03亿
2661,600469,风神股份,6.51,2.04%,6.47%,-3456.09万
2662,1965,招商公路,9.5,2.04%,0.55%,1483.07万
2663,676,智度股份,7.52,2.04%,6.07%,1938.80万
2664,546,金圆股份,7.52,2.04%,45.35%,-2170.11万
2665,530,冰山冷热,6.01,2.04%,7.13%,-478.72万
2666,605056,咸亨国际,26.1,2.03%,6.39%,-2631.00万
2667,688506,百利天恒,276.5,2.03%,1.40%,-8412.36万
2668,601916,浙商银行,3.02,2.03%,1.48%,3.06亿
2669,600219,南山铝业,5.52,2.03%,5.92%,-6924.26万
2670,2901,大博医疗,43.17,2.03%,2.74%,-3390.83万
2671,301012,扬电科技,36.9,2.02%,20.37%,-4258.91万
2672,600916,中国黄金,9.11,2.02%,5.17%,4353.52万
2673,688030,山石网科,16.68,2.02%,4.23%,800.09万
2674,603197,保隆科技,34.79,2.02%,3.35%,1331.25万
2675,600089,特变电工,27.8,2.02%,9.98%,1.91亿
2676,300464,星徽股份,8.07,2.02%,10.99%,-1620.59万
2677,300142,沃森生物,13.15,2.02%,12.72%,-9343.95万
2678,301298,东利机械,16.72,2.01%,7.24%,1065.51万
2679,688297,中无人机,46.24,2.01%,3.25%,-7464.61万
2680,688683,莱尔科技,45.75,2.01%,3.85%,454.32万
2681,603160,汇顶科技,66.01,2.01%,3.55%,-6149.52万
2682,601336,新华保险,65.39,2.01%,4.03%,-5.33亿
2683,600533,栖霞建设,2.54,2.01%,8.87%,46.95万
2684,300622,博士眼镜,25.35,2.01%,9.84%,-362.55万
2685,688509,正元地信,4.59,2.00%,7.25%,106.61万
2686,300120,经纬辉开,7.65,2.00%,6.75%,-341.08万
2687,300920,润阳科技,39.92,1.99%,4.73%,-644.51万
2688,300888,稳健医疗,31.92,1.98%,1.77%,-4249.67万
2689,603577,汇金通,11.32,1.98%,5.50%,-202.62万
2690,2670,国盛证券,12.85,1.98%,2.86%,638.84万
2691,2352,顺丰控股,37.57,1.98%,1.89%,-1.89亿
2692,600654,中安科,4.14,1.97%,27.37%,1087.39万
2693,301207,华兰疫苗,19.63,1.97%,2.64%,-1663.94万
2694,3013,地铁设计,14.0,1.97%,1.83%,-231.37万
2695,2912,中新赛克,24.9,1.97%,5.72%,1353.50万
2696,301449,天溯计量,69.87,1.96%,23.13%,-3003.44万
2697,600839,四川长虹,8.84,1.96%,5.57%,-1.29亿
2698,688522,纳睿雷达,35.1,1.95%,8.79%,-4367.59万
2699,601096,宏盛华源,5.76,1.95%,6.11%,1605.71万
2700,688215,瑞晟智能,75.85,1.95%,5.66%,-422.14万
2701,600979,广安爱众,5.24,1.95%,18.42%,-3415.54万
2702,1324,长青科技,20.99,1.94%,15.53%,1198.13万
2703,2988,豪美新材,35.13,1.94%,5.63%,-1845.14万
2704,600827,百联股份,8.4,1.94%,4.23%,3240.07万
2705,600367,红星发展,23.67,1.94%,38.01%,-2.29亿
2706,603350,安乃达,35.84,1.93%,9.13%,918.65万
2707,301559,中集环科,16.94,1.93%,8.95%,-372.18万
2708,603090,宏盛股份,68.19,1.93%,18.20%,-1293.98万
2709,603124,江南新材,130.65,1.93%,11.24%,1.15亿
2710,600496,精工钢构,4.23,1.93%,8.68%,3833.86万
2711,300528,幸福蓝海,15.85,1.93%,8.45%,-1613.47万
2712,300179,四方达,29.51,1.93%,44.92%,2.38亿
2713,2137,实益达,8.43,1.93%,7.23%,-558.52万
2714,603722,阿科力,39.75,1.92%,4.43%,4.01万
2715,603677,奇精机械,15.96,1.92%,2.65%,-63.88万
2716,2150,正泰电源,29.21,1.92%,11.95%,-998.15万
2717,55,方大集团,3.71,1.92%,5.58%,370.24万
2718,605008,长鸿高科,12.25,1.91%,1.03%,871.71万
2719,603499,翔港科技,20.86,1.91%,5.30%,980.73万
2720,601020,华钰矿业,29.93,1.91%,13.91%,-6974.63万
2721,300941,创识科技,18.1,1.91%,8.80%,-613.44万
2722,300886,华业香料,29.9,1.91%,13.10%,326.21万
2723,2811,郑中设计,13.87,1.91%,6.78%,-1624.88万
2724,2651,利君股份,9.65,1.90%,3.57%,411.30万
2725,300793,佳禾智能,14.45,1.90%,4.59%,572.75万
2726,600881,亚泰集团,1.61,1.90%,9.35%,652.07万
2727,2167,东方锆业,13.42,1.90%,10.89%,-1361.19万
2728,1285,瑞立科密,53.3,1.89%,11.70%,-52.66万
2729,688184,ST帕瓦,13.46,1.89%,14.40%,-1407.98万
2730,300897,山科智能,26.46,1.89%,4.78%,1575.95万
2731,603228,景旺电子,74.23,1.89%,13.72%,1.44亿
2732,603127,昭衍新药,39.37,1.89%,19.82%,1.01亿
2733,600316,洪都航空,36.57,1.89%,5.02%,-2888.23万
2734,600293,三峡新材,3.23,1.89%,5.66%,-536.27万
2735,300466,赛摩智能,9.15,1.89%,5.33%,-616.61万
2736,300404,博济医药,10.79,1.89%,13.97%,1074.52万
2737,2649,博彦科技,10.79,1.89%,7.74%,-1292.19万
2738,688486,龙迅股份,81.5,1.88%,8.79%,4633.29万
2739,688388,嘉元科技,52.06,1.88%,25.43%,-1.29亿
2740,600488,津药药业,5.97,1.88%,23.78%,-163.99万
2741,300369,绿盟科技,7.6,1.88%,10.85%,-3095.69万
2742,300232,洲明科技,6.49,1.88%,8.22%,788.19万
2743,2799,环球印务,8.68,1.88%,4.92%,250.03万
2744,2743,富煌钢构,5.42,1.88%,11.89%,579.16万
2745,2366,融发核电,7.59,1.88%,10.17%,-5493.76万
2746,600889,*ST京化,15.23,1.87%,3.40%,-2049.71万
2747,300375,鹏翎股份,4.91,1.87%,7.25%,324.85万
2748,300374,中铁装配,14.18,1.87%,3.32%,571.40万
2749,2690,美亚光电,17.95,1.87%,5.14%,-5536.40万
2750,27,深圳能源,7.09,1.87%,2.88%,2663.46万
2751,603028,赛福天,8.75,1.86%,6.67%,-1069.46万
2752,605500,森林包装,9.29,1.86%,2.62%,429.65万
2753,600644,乐山电力,12.02,1.86%,12.73%,-1322.81万
2754,603040,新坐标,81.0,1.86%,4.92%,-163.69万
2755,603187,海容冷链,14.78,1.86%,8.81%,-6690.69万
2756,600350,山东高速,10.94,1.86%,0.51%,-512.89万
2757,300434,金石亚药,11.52,1.86%,16.12%,-3824.20万
2758,2858,力盛体育,16.94,1.86%,22.50%,-594.36万
2759,2793,罗欣药业,5.49,1.86%,12.76%,-2876.27万
2760,2276,万马股份,13.68,1.86%,8.60%,3857.76万
2761,151,中成股份,12.04,1.86%,7.97%,-1020.38万
2762,688580,伟思医疗,64.68,1.86%,14.65%,-1.11亿
2763,603210,泰鸿万立,16.56,1.85%,5.09%,1332.91万
2764,300958,建工修复,14.33,1.85%,14.92%,255.64万
2765,301209,联合化学,90.14,1.85%,3.60%,-4358.71万
2766,688816,易思维,64.88,1.85%,25.02%,508.86万
2767,600159,大龙地产,3.31,1.85%,11.16%,-1011.95万
2768,301135,瑞德智能,27.15,1.84%,9.42%,582.43万
2769,3003,天元股份,13.83,1.84%,13.96%,-1249.19万
2770,300902,国安达,18.29,1.84%,6.91%,44.53万
2771,603617,君禾股份,7.74,1.84%,4.75%,-511.23万
2772,300719,安达维尔,15.46,1.84%,6.52%,-752.53万
2773,300643,万通智控,18.24,1.84%,5.87%,-622.94万
2774,300019,硅宝科技,18.24,1.84%,3.90%,-1523.54万
2775,2139,拓邦股份,11.06,1.84%,5.34%,-59.35万
2776,2055,ST得润,6.08,1.84%,9.89%,-3409.71万
2777,603262,技源集团,26.11,1.83%,7.26%,-146.18万
2778,1283,豪鹏科技,74.93,1.83%,25.01%,-1.93亿
2779,688084,晶品特装,69.41,1.83%,8.93%,-969.64万
2780,300614,百川畅银,13.93,1.83%,6.62%,-1037.08万
2781,603725,天安新材,9.99,1.83%,8.42%,2333.79万
2782,300360,炬华科技,14.99,1.83%,5.33%,-1531.33万
2783,300206,理邦仪器,14.99,1.83%,10.02%,-2586.92万
2784,2140,东华科技,12.83,1.83%,4.25%,-67.87万
2785,2067,景兴纸业,5.0,1.83%,8.06%,-95.19万
2786,300564,筑博设计,16.25,1.82%,11.29%,-788.04万
2787,600116,三峡水利,6.72,1.82%,4.00%,582.00万
2788,688334,西高院,21.38,1.81%,5.43%,-400.29万
2789,601026,道生天合,17.97,1.81%,9.11%,-203.38万
2790,600373,中文传媒,8.46,1.81%,3.29%,3202.16万
2791,2622,皓宸医疗,2.81,1.81%,11.15%,177.50万
2792,2228,合兴包装,3.93,1.81%,5.45%,180.54万
2793,750,国海证券,3.94,1.81%,3.08%,4505.76万
2794,503,国新健康,7.88,1.81%,4.94%,1603.58万
2795,404,长虹华意,8.44,1.81%,15.82%,-4948.82万
2796,301130,西点药业,32.19,1.80%,8.88%,1356.54万
2797,301386,未来电器,26.0,1.80%,9.93%,-1261.16万
2798,603808,歌力思,10.77,1.80%,12.93%,-2118.24万
2799,603128,华贸物流,5.66,1.80%,2.38%,942.41万
2800,300945,曼卡龙,15.94,1.79%,17.26%,-6055.77万
2801,600661,昂立教育,10.26,1.79%,5.53%,942.41万
2802,300743,天地数码,19.87,1.79%,8.91%,482.18万
2803,300608,思特奇,13.67,1.79%,20.55%,-1752.34万
2804,2444,巨星科技,35.26,1.79%,3.58%,-7912.67万
2805,722,湖南发展,14.76,1.79%,17.15%,2428.49万
2806,301153,中科江南,21.11,1.78%,5.49%,-2872.01万
2807,603329,上海雅仕,11.43,1.78%,16.30%,289.12万
2808,603300,海南华铁,6.88,1.78%,10.21%,-1131.78万
2809,300018,中元股份,14.28,1.78%,17.38%,-5942.46万
2810,2373,千方科技,9.17,1.78%,5.33%,-5645.83万
2811,301487,盟固利,25.24,1.77%,24.92%,2258.83万
2812,300797,钢研纳克,16.07,1.77%,2.55%,-84.16万
2813,603817,海峡环保,7.47,1.77%,8.65%,-977.24万
2814,2777,久远银海,16.12,1.77%,5.19%,10.86万
2815,2548,金新农,5.17,1.77%,21.44%,-156.51万
2816,2303,美盈森,3.45,1.77%,6.77%,2127.75万
2817,819,岳阳兴长,16.72,1.77%,6.37%,-1399.79万
2818,603928,兴业股份,16.18,1.76%,5.25%,109.35万
2819,603520,司太立,12.11,1.76%,28.10%,-1.07亿
2820,300306,远方信息,12.72,1.76%,5.34%,-325.41万
2821,799,酒鬼酒,43.3,1.76%,6.61%,-341.11万
2822,301290,东星医疗,30.22,1.75%,12.71%,3463.98万
2823,603102,百合股份,41.25,1.75%,3.77%,667.81万
2824,600295,鄂尔多斯,15.67,1.75%,1.94%,-4981.91万
2825,601019,山东出版,7.56,1.75%,1.97%,1026.22万
2826,600232,金鹰股份,8.7,1.75%,7.50%,-292.23万
2827,2635,安洁科技,16.86,1.75%,12.92%,-2054.79万
2828,536,华映科技,4.06,1.75%,3.83%,-279.94万
2829,301097,天益医疗,58.9,1.74%,7.77%,-132.23万
2830,301020,密封科技,23.37,1.74%,4.00%,1325.95万
2831,600855,航天长峰,18.68,1.74%,10.45%,-9317.92万
2832,600760,中航沈飞,48.0,1.74%,1.97%,-2.51亿
2833,600513,联环药业,22.27,1.74%,32.55%,-6585.59万
2834,600099,林海股份,11.72,1.74%,10.16%,-351.26万
2835,300512,中亚股份,9.33,1.74%,4.34%,861.23万
2836,2846,英联股份,15.82,1.74%,16.49%,-2939.96万
2837,2010,传化智联,5.86,1.74%,2.59%,-2385.57万
2838,300873,海晨股份,21.58,1.74%,4.41%,-588.31万
2839,301129,瑞纳智能,27.66,1.73%,8.88%,-661.37万
2840,600405,动力源,5.29,1.73%,5.28%,-1017.32万
2841,600064,南京高科,8.23,1.73%,3.95%,1642.02万
2842,300310,宜通世纪,5.88,1.73%,10.75%,-874.50万
2843,301318,维海德,25.48,1.72%,5.23%,-303.31万
2844,1336,楚环科技,29.57,1.72%,32.37%,-1242.17万
2845,688439,振华风光,50.74,1.72%,6.41%,27.17万
2846,300993,玉马科技,12.44,1.72%,4.99%,648.92万
2847,600810,神马股份,7.7,1.72%,5.91%,-304.37万
2848,600617,国新能源,3.55,1.72%,10.29%,-5646.48万
2849,735,罗牛山,6.52,1.72%,6.38%,-628.20万
2850,564,供销大集,1.77,1.72%,5.82%,-1640.90万
2851,603096,新经典,18.43,1.71%,3.98%,-614.36万
2852,2659,凯文教育,5.34,1.71%,6.85%,-22.20万
2853,2513,蓝丰生化,6.55,1.71%,10.14%,916.28万
2854,300523,辰安科技,22.11,1.70%,4.71%,-640.87万
2855,300049,福瑞医科,51.4,1.70%,8.78%,-1494.31万
