股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH601916,浙商银行,2025-09-25,周伟新,23000,3.01,33000.0,本人,高级管理人员
SH601311,骆驼股份,2025-09-25,刘科,-230000,10.92,28449367.0,本人,高级管理人员
SH600276,恒瑞医药,2025-09-25,孙杰平,-20000,72.49,1669992.0,本人,董事
SZ003026,中晶科技,2025-09-24,徐一俊,-298000,38.16,30735600.0,本人,董事、高管
SZ003008,开普检测,2025-09-24,张冉,-2000,21.66,652500.0,本人,董秘、高管
SZ002965,祥鑫科技,2025-09-24,陈荣,-73000,41.5,46250500.0,本人,董事
SZ002929,润建股份,2025-09-24,许文杰,-650500,50.94,3264500.0,本人,董事、高管
SZ002929,润建股份,2025-09-24,罗剑涛,-45700,51.05,222400.0,本人,董秘、董事
SZ002929,润建股份,2025-09-24,梁姬,-624000,50.93,1957700.0,本人,董事、高管
SZ002929,润建股份,2025-09-24,周冠宇,-3100,51.32,37500.0,本人,董事、高管
SZ002883,中设股份,2025-09-24,陆卫东,-70000,11.12,2034600.0,本人,董事、高管
SZ002883,中设股份,2025-09-24,袁益军,-94000,11.1,707500.0,本人,高管
SZ002475,立讯精密,2025-09-24,吴天送,10000,29.72,1365000.0,本人,高管
SZ002455,百川股份,2025-09-24,郑铁江,-1705000,6.58,67548300.0,本人,董事
SZ002351,漫步者,2025-09-24,王晓红,-2236900,13.46,25634900.0,本人,董事
SZ002318,久立特材,2025-09-24,李郑周,485400,22.73,10541400.0,本人,董事
SZ002290,禾盛新材,2025-09-24,郭宏斌,-10000,39.6,205000.0,本人,董事、高管
SZ002290,禾盛新材,2025-09-24,梁旭,-5000,39.21,192000.0,本人,董事
SZ002271,东方雨虹,2025-09-24,李卫国,-760000,12.14,488144100.0,本人,董事
SZ002184,海得控制,2025-09-24,郭孟榕,-170000,13.1,65783300.0,本人,董事、高管
SZ002169,智光电气,2025-09-24,芮冬阳,-300000,7.81,9757800.0,本人,董事
SZ002040,南京港,2025-09-24,邓基柱,-10000,11.98,103900.0,本人,董事
SZ000567,海德股份,2025-09-24,廖绪文,50000,6.36,314000.0,本人,监事
SZ000048,京基智农,2025-09-24,顾彬,-10000,17.1,190000.0,本人,高管
SZ000019,深粮控股,2025-09-24,游红霞,10000,6.6,10000.0,本人,监事
SH605338,巴比食品,2025-09-24,苏爽,9900,23.63,62500.0,本人,高级管理人员
SH603980,吉华集团,2025-09-24,周火良,-10000,5.76,6367500.0,本人,董事、高级管理人员
SH603926,铁流股份,2025-09-24,赵慧君,-5000,18.86,314000.0,本人,高级管理人员
SH603926,铁流股份,2025-09-24,岑伟丰,-10000,18.86,413573.0,本人,董事
SH603516,淳中科技,2025-09-24,程锐,-3000,158.27,21400.0,本人,高级管理人员
SH603516,淳中科技,2025-09-24,何仕达,-112400,158.52,47115620.0,本人,董事
SH603444,吉比特,2025-09-24,陈拓琳,-13600,613.08,8093625.0,本人,董事
SH603444,吉比特,2025-09-24,梁丽莉,-500,603.21,10120.0,本人,高级管理人员
SH603390,通达电气,2025-09-24,何俊华,-50000,13.06,1384720.0,本人,董事
SH603290,斯达半导,2025-09-24,戴志展,-29400,112.08,770086.0,本人,高级管理人员
SH603258,电魂网络,2025-09-24,胡建平,-435400,18.49,18917900.0,本人,董事、高级管理人员
SH603189,网达软件,2025-09-24,冯达,-195200,23.0,11486600.0,本人,董事
SH603132,金徽股份,2025-09-24,张斌,1000,13.7,53000.0,本人,董事
SH603040,新坐标,2025-09-24,胡欣,-50000,79.5,2945000.0,本人,董事、高级管理人员
SH603040,新坐标,2025-09-24,姚国兴,-172700,80.13,1297475.0,本人,董事、高级管理人员
SH601633,长城汽车,2025-09-24,李红栓,50000,13.52,403755.0,本人,董事
SH601633,长城汽车,2025-09-24,卢彩娟,6800,13.52,26045.0,本人,董事
SH601311,骆驼股份,2025-09-24,刘科,-280000,10.89,28679367.0,本人,高级管理人员
SH600410,华胜天成,2025-09-24,王维航,-1007200,19.9,37525139.0,本人,董事
SZ003026,中晶科技,2025-09-23,徐一俊,-356200,36.58,31033700.0,本人,董事、高管
SZ002883,中设股份,2025-09-23,陆卫东,-230400,10.91,2104600.0,本人,董事、高管
SZ002809,红墙股份,2025-09-23,刘连军,-600,11.25,93357300.0,本人,董事、高管
SZ002538,ST司特,2025-09-23,袁鹏,30000,5.07,90000.0,本人,董事、高管
SZ002538,ST司特,2025-09-23,袁其荣,100700,5.07,530700.0,本人,董事、高管
SZ002436,兴森科技,2025-09-23,邱醒亚,50000,24.4,234462600.0,本人,董事、高管
SZ002351,漫步者,2025-09-23,王晓红,-2172600,13.51,27871800.0,本人,董事
SZ002169,智光电气,2025-09-23,芮冬阳,-500000,7.55,10057800.0,本人,董事
SZ002122,ST汇洲,2025-09-23,吴昌霞,77600,3.87,1277600.0,本人,董事
SZ002040,南京港,2025-09-23,干亚平,-20000,10.89,87200.0,本人,董秘、高管
SZ002040,南京港,2025-09-23,唐百富,-25000,10.89,43300.0,本人,高管
SZ001368,通达创智,2025-09-23,张芸彬,-19000,24.21,56200.0,本人,高管
SZ000567,海德股份,2025-09-23,郭怀保,88000,6.35,339100.0,本人,董事
SZ000567,海德股份,2025-09-23,李镇光,38000,6.23,408600.0,本人,董事
SZ000155,川能动力,2025-09-23,杨勇,40000,10.08,90100.0,,
SZ000048,京基智农,2025-09-23,谢永东,-62500,16.82,187500.0,本人,高管
SH603926,铁流股份,2025-09-23,岑伟丰,-6691,18.16,423573.0,本人,董事
SH603686,福龙马,2025-09-23,沈家庆,-199600,26.48,598850.0,本人,董事
SH603683,晶华新材,2025-09-23,白秋美,-30000,36.3,5130940.0,本人,高级管理人员、董事
SH603609,禾丰股份,2025-09-23,王凤久,-2000000,7.31,38964602.0,本人,监事
SH603516,淳中科技,2025-09-23,程锐,-2000,165.61,24400.0,本人,高级管理人员
SH603516,淳中科技,2025-09-23,王志涛,-3000,166.03,200845.0,本人,董事
SH603516,淳中科技,2025-09-23,何仕达,-33400,155.23,47228020.0,本人,董事
SH603516,淳中科技,2025-09-23,付国义,-10000,166.06,350000.0,本人,董事
SH603486,科沃斯,2025-09-23,李钱欢,16700,0.0,177000.0,本人,董事
SH603232,格尔软件,2025-09-23,范峰,-60000,14.32,510483.0,本人,高级管理人员
SH603191,望变电气,2025-09-23,李代萍,-73700,15.79,344300.0,本人,高级管理人员
SH603189,网达软件,2025-09-23,冯达,-50000,21.22,11681800.0,本人,董事
SH603132,金徽股份,2025-09-23,闫应全,22000,13.78,40000.0,本人,监事
SH603132,金徽股份,2025-09-23,王锋,400,13.58,25200.0,本人,高级管理人员
SH603132,金徽股份,2025-09-23,孟祥瑞,4000,13.55,25000.0,本人,董事
SH601311,骆驼股份,2025-09-23,刘科,-180000,10.69,28959367.0,本人,高级管理人员
SH600501,航天晨光,2025-09-23,邓泽刚,-45560,7.36,54940.0,本人,高级管理人员
SH600501,航天晨光,2025-09-23,孙建航,-70720,7.36,85280.0,本人,高级管理人员
SH600446,金证股份,2025-09-23,赵剑,-60000,17.75,70333638.0,本人,董事
SH600410,华胜天成,2025-09-23,王维航,-2587900,20.01,38532339.0,本人,董事
SH600178,东安动力,2025-09-23,王江华,4000,12.65,31179.0,本人,高级管理人员
SZ003020,立方制药,2025-09-22,戴天鹤,-10000,28.19,541800.0,本人,高管
SZ002965,祥鑫科技,2025-09-22,陈荣,-361000,41.37,46323500.0,本人,董事
SZ002929,润建股份,2025-09-22,许文杰,-6700,51.83,3915100.0,本人,董事、高管
SZ002883,中设股份,2025-09-22,陆卫东,-294500,11.26,2335000.0,本人,董事、高管
SZ002883,中设股份,2025-09-22,袁益军,-91000,11.22,801500.0,本人,高管
SZ002829,星网宇达,2025-09-22,迟家升,-748700,21.35,42494500.0,本人,董事、高管
SZ002809,红墙股份,2025-09-22,刘连军,-2115300,11.68,93357900.0,本人,董事、高管
SZ002645,华宏科技,2025-09-22,周世杰,-1000000,15.14,47532100.0,本人,董事、高管
SZ002538,ST司特,2025-09-22,袁其荣,100000,5.13,430000.0,本人,董事、高管
SZ002436,兴森科技,2025-09-22,邱醒亚,-1322900,23.95,234412600.0,本人,董事、高管
SZ002351,漫步者,2025-09-22,王晓红,-3987900,13.75,30044400.0,本人,董事
SZ002290,禾盛新材,2025-09-22,郭宏斌,-10000,39.36,215000.0,本人,董事、高管
SZ002271,东方雨虹,2025-09-22,李卫国,-1813500,11.71,488904100.0,本人,董事
SZ001368,通达创智,2025-09-22,张靖国,-10000,24.65,662000.0,本人,高管
SZ000048,京基智农,2025-09-22,蔡新平,-30000,17.14,220000.0,本人,董事、高管
SZ000048,京基智农,2025-09-22,王鸿鹤,-50000,17.15,150000.0,本人,高管
SZ000048,京基智农,2025-09-22,尚鹏超,-33300,17.13,166700.0,本人,高管
SH605155,西大门,2025-09-22,沈华锋,-16000,15.58,1190000.0,本人,董事、高级管理人员
SH605155,西大门,2025-09-22,周莉,-20100,15.52,277900.0,本人,高级管理人员
SH603915,国茂股份,2025-09-22,徐彬,-579000,15.62,46000522.0,本人,董事、高级管理人员
SH603590,康辰药业,2025-09-22,牛战旗,-20000,57.8,289900.0,本人,董事、高级管理人员
SH603516,淳中科技,2025-09-22,王志涛,-5000,161.16,203845.0,本人,董事
SH603516,淳中科技,2025-09-22,何仕达,-263700,161.72,47261420.0,本人,董事
SH603516,淳中科技,2025-09-22,付国义,-70000,161.71,360000.0,本人,董事
SH603290,斯达半导,2025-09-22,汤艺,-37300,108.38,433200.0,本人,高级管理人员
SH603290,斯达半导,2025-09-22,戴志展,-4300,108.65,799486.0,本人,高级管理人员
SH603225,新凤鸣,2025-09-22,沈健彧,-10000,15.73,13052911.0,本人,董事
SH603191,望变电气,2025-09-22,李代萍,-20000,15.65,418000.0,本人,高级管理人员
SH603189,网达软件,2025-09-22,冯达,-253000,23.71,11731800.0,本人,董事
SH603132,金徽股份,2025-09-22,窦平,4600,13.61,26600.0,本人,董事
SH603132,金徽股份,2025-09-22,张向东,13000,13.65,23000.0,本人,高级管理人员
SH601872,招商轮船,2025-09-22,徐晖,-110000,8.68,756490.0,本人,高级管理人员
SH601311,骆驼股份,2025-09-22,刘科,-180000,10.81,29139367.0,本人,高级管理人员
SH601187,厦门银行,2025-09-22,郑承满,10000,6.3,65700.0,本人,高级管理人员
SH601187,厦门银行,2025-09-22,周迪祥,3500,6.35,59200.0,本人,高级管理人员
SH600410,华胜天成,2025-09-22,钱继英,-18200,22.02,54600.0,本人,监事
SH600410,华胜天成,2025-09-22,王维航,-2596800,21.44,41120239.0,本人,董事
SZ003008,开普检测,2025-09-19,贺春,3200,21.44,1184500.0,本人,高管
SZ002708,光洋股份,2025-09-19,程上楠,-448400,13.91,28104700.0,本人,董事
SZ002538,ST司特,2025-09-19,吴昌昊,10000,5.17,50000.0,本人,董秘
SZ002497,雅化集团,2025-09-19,翟雄鹰,-50000,14.3,880000.0,本人,董事
SZ002455,百川股份,2025-09-19,郑铁江,-394700,6.49,69253300.0,本人,董事
SZ002040,南京港,2025-09-19,邓基柱,-20000,10.63,113900.0,本人,董事
SZ002040,南京港,2025-09-19,刘金光,-10000,10.63,67200.0,本人,高管
SZ001316,润贝航科,2025-09-19,高木锐,-51000,32.64,403300.0,本人,董事、高管
SZ001309,德明利,2025-09-19,李虎,-224300,117.95,79410100.0,本人,董事
SZ001258,立新能源,2025-09-19,谢云飞,10000,7.01,10000.0,本人,董事
SZ000567,海德股份,2025-09-19,郭怀保,58000,6.47,251100.0,本人,董事
SH603725,天安新材,2025-09-19,曾艳华,10000,10.22,52000.0,本人,董事、高级管理人员
SH603725,天安新材,2025-09-19,刘巧云,10000,10.3,24000.0,本人,高级管理人员
SH603683,晶华新材,2025-09-19,白秋美,-20000,32.82,5160940.0,本人,董事、高级管理人员
SH603590,康辰药业,2025-09-19,牛战旗,-22600,57.14,309900.0,本人,董事、高级管理人员
SH603516,淳中科技,2025-09-19,程锐,-2000,163.97,26400.0,本人,高级管理人员
SH603516,淳中科技,2025-09-19,王志涛,-15000,162.28,208845.0,本人,董事
SH603516,淳中科技,2025-09-19,张峻峰,-140000,165.36,18663920.0,本人,董事
SH603516,淳中科技,2025-09-19,何仕达,-363700,164.07,47525120.0,本人,董事
SH603516,淳中科技,2025-09-19,付国义,-10000,167.98,430000.0,本人,董事
SH603290,斯达半导,2025-09-19,戴志展,-2200,109.08,803786.0,本人,高级管理人员
SH603267,鸿远电子,2025-09-19,郑红,-100000,59.51,65388760.0,本人,董事
SH603267,鸿远电子,2025-09-19,郑小丹,-6000,60.05,6436227.0,本人,董事
SH603258,电魂网络,2025-09-19,胡建平,-324000,19.27,19353300.0,本人,董事、高级管理人员
SH603225,新凤鸣,2025-09-19,许纪忠,-130000,15.51,12890076.0,本人,董事
SH603189,网达软件,2025-09-19,冯达,-59600,21.86,11984800.0,本人,董事
SH603040,新坐标,2025-09-19,胡欣,-225000,71.64,2995000.0,本人,董事、高级管理人员
SH603036,如通股份,2025-09-19,周晓峰,-40000,22.31,1297500.0,本人,高级管理人员
SH601916,浙商银行,2025-09-19,侯波,30000,3.02,100000.0,本人,高级管理人员
SH601665,齐鲁银行,2025-09-19,陶文喆,9500,5.55,126500.0,本人,高级管理人员
SH601311,骆驼股份,2025-09-19,刘科,-174300,10.95,29319367.0,本人,高级管理人员
SH601187,厦门银行,2025-09-19,洪枇杷,50000,6.35,100000.0,本人,董事
SH600367,红星发展,2025-09-19,刘正涛,-15300,17.18,45900.0,本人,高级管理人员
SZ002992,宝明科技,2025-09-18,丁雪莲,-5000,58.0,599900.0,本人,监事
SZ002947,恒铭达,2025-09-18,荆京平,-10500,44.39,5839200.0,本人,董事、高管
SZ002829,星网宇达,2025-09-18,迟家升,-78900,21.25,43243200.0,本人,董事、高管
SZ002708,光洋股份,2025-09-18,程上楠,-602400,13.74,28553200.0,本人,董事
SZ002538,ST司特,2025-09-18,袁鹏,20000,5.17,60000.0,本人,董事、高管
SZ002538,ST司特,2025-09-18,袁其荣,310000,5.18,330000.0,本人,董事、高管
SZ002471,中超控股,2025-09-18,蒋丽隽,-100000,5.2,725600.0,本人,高管
SZ002455,百川股份,2025-09-18,郑铁江,-2797000,6.38,69648000.0,本人,董事
SZ002353,杰瑞股份,2025-09-18,王继丽,-556000,49.96,2171500.0,本人,董事
SZ002290,禾盛新材,2025-09-18,梁旭,-3000,40.0,197000.0,本人,董事
SZ002271,东方雨虹,2025-09-18,李卫国,-4170000,11.97,490717600.0,本人,董事
SZ002271,东方雨虹,2025-09-18,李卫国,-100000,12.79,490717600.0,本人,董事
SZ002184,海得控制,2025-09-18,郭孟榕,-17000,14.5,65953300.0,本人,董事、高管
SZ001316,润贝航科,2025-09-18,高木锐,-4000,33.15,454300.0,本人,董事、高管
SZ001309,德明利,2025-09-18,李虎,-934800,131.89,79634400.0,本人,董事
SZ001309,德明利,2025-09-18,李虎,-375500,121.0,79634400.0,本人,董事
SZ000567,海德股份,2025-09-18,郭怀保,12000,6.56,193100.0,本人,董事
SZ000524,岭南控股,2025-09-18,唐昕,-300,15.12,58700.0,本人,高管
SH603980,吉华集团,2025-09-18,周火良,-10000,6.69,6377500.0,本人,董事、高级管理人员
SH603738,泰晶科技,2025-09-18,王斌,-250600,15.52,1726360.0,本人,董事
SH603667,五洲新春,2025-09-18,吴红英,-500,49.16,40500.0,本人,高级管理人员
SH603590,康辰药业,2025-09-18,牛战旗,-17500,59.25,332500.0,本人,董事、高级管理人员
SH603568,伟明环保,2025-09-18,朱善玉,-500000,17.63,48973183.0,本人,董事
SH603444,吉比特,2025-09-18,陈拓琳,-19600,574.96,8107225.0,本人,董事
SH603444,吉比特,2025-09-18,梁丽莉,-2800,575.38,10620.0,本人,高级管理人员
SH603290,斯达半导,2025-09-18,戴志展,-700,107.89,805986.0,本人,高级管理人员
SH603267,鸿远电子,2025-09-18,郑红,-26500,59.12,65488760.0,本人,董事
SH603267,鸿远电子,2025-09-18,郑小丹,-50000,59.01,6442227.0,本人,董事
SH603192,汇得科技,2025-09-18,顾伟夕,12000,6.9,33000.0,本人,高级管理人员
SH603192,汇得科技,2025-09-18,钱洪祥,40000,6.9,81000.0,本人,董事、高级管理人员
SH603192,汇得科技,2025-09-18,邹文革,35000,6.9,71000.0,本人,高级管理人员
SH603192,汇得科技,2025-09-18,范汉清,12000,6.9,43000.0,本人,高级管理人员
SH603192,汇得科技,2025-09-18,李兵,30000,6.9,61000.0,本人,高级管理人员
SH603192,汇得科技,2025-09-18,徐强,35000,6.9,35000.0,本人,董事
SH603189,网达软件,2025-09-18,冯达,-30000,21.49,12044400.0,本人,董事
SH603132,金徽股份,2025-09-18,王锋,6900,13.75,24800.0,本人,高级管理人员
SH603132,金徽股份,2025-09-18,王少宾,18000,13.67,24300.0,本人,监事
SH603132,金徽股份,2025-09-18,张向东,10000,13.6,10000.0,本人,高级管理人员
SH603132,金徽股份,2025-09-18,乔志钢,37000,13.75,37000.0,本人,高级管理人员
SH603132,金徽股份,2025-09-18,ZHOU XIAODONG,14000,13.82,50000.0,本人,董事
SH603015,弘讯科技,2025-09-18,阴昆,-23500,12.17,204500.0,本人,董事
SH601916,浙商银行,2025-09-18,王超明,50000,3.0,85000.0,本人,高级管理人员
SH601916,浙商银行,2025-09-18,周伟新,5000,3.03,10000.0,本人,高级管理人员
SH601665,齐鲁银行,2025-09-18,高永生,10000,5.6,173800.0,本人,高级管理人员
SH601665,齐鲁银行,2025-09-18,胡金良,18100,5.54,82100.0,本人,董事、高级管理人员
SH601665,齐鲁银行,2025-09-18,吴旭春,12800,5.54,12800.0,本人,高级管理人员
SH601311,骆驼股份,2025-09-18,刘科,-184700,11.17,29493667.0,本人,高级管理人员
SH601187,厦门银行,2025-09-18,陈松,2000,6.45,10000.0,本人,高级管理人员
SH601187,厦门银行,2025-09-18,陈松,2000,6.4,12000.0,本人,高级管理人员
SH600486,扬农化工,2025-09-18,刘红生,-100,72.4,16600.0,,
SH600365,ST通葡,2025-09-18,黄立凡,3000000,2.82,3000000.0,本人,高级管理人员
SH600365,ST通葡,2025-09-18,高成龙,3000000,2.82,3002000.0,,
SH600365,ST通葡,2025-09-18,国凤华,200000,2.82,400000.0,本人,高级管理人员
SH600365,ST通葡,2025-09-18,初涛,3000000,2.82,3000000.0,本人,高级管理人员
SH600365,ST通葡,2025-09-18,傅德武,100000,2.82,100000.0,,
SH600276,恒瑞医药,2025-09-18,孙杰平,-20000,72.8,1689992.0,本人,董事
SH600057,厦门象屿,2025-09-18,齐卫东,-240000,0.0,1532800.0,本人,董事
SH600057,厦门象屿,2025-09-18,陈代臻,-216000,0.0,847700.0,本人,高级管理人员
SH600057,厦门象屿,2025-09-18,郑芦鱼,-192000,0.0,1028900.0,本人,高级管理人员
SH600057,厦门象屿,2025-09-18,范承扬,-216000,0.0,1019700.0,本人,高级管理人员
SH600057,厦门象屿,2025-09-18,林靖,-120000,0.0,166110.0,本人,高级管理人员
SH600057,厦门象屿,2025-09-18,廖杰,-168000,0.0,426000.0,本人,高级管理人员
SZ003012,东鹏控股,2025-09-17,钟保民,7228700,6.4,14028700.0,本人,董事
SZ003008,开普检测,2025-09-17,张冉,-3500,22.27,654500.0,本人,董秘、高管
SZ003003,天元股份,2025-09-17,罗耀东,5000,12.73,7199100.0,本人,董秘、董事、高管
SZ002992,宝明科技,2025-09-17,丁雪莲,-5000,58.31,604900.0,本人,监事
SZ002947,恒铭达,2025-09-17,荆京平,-26400,44.08,5849700.0,本人,董事、高管
SZ002947,恒铭达,2025-09-17,吴之星,-5000,44.46,381300.0,本人,董事、高管
SZ002829,星网宇达,2025-09-17,迟家升,-184200,20.8,43322100.0,本人,董事、高管
SZ002645,华宏科技,2025-09-17,周世杰,-1000000,14.9,48532100.0,本人,董事、高管
SZ002629,仁智股份,2025-09-17,黄勇,-900000,7.59,900000.0,本人,高管
SZ002629,仁智股份,2025-09-17,陈曦,-1000000,7.62,1000000.0,本人,董事、高管
SZ002629,仁智股份,2025-09-17,王晶,5000,7.59,905000.0,本人,董秘、高管
SZ002629,仁智股份,2025-09-17,王晶,-900000,7.58,905000.0,本人,董秘、高管
SZ002583,海能达,2025-09-17,蒋叶林,-320000,12.28,980000.0,本人,董事、高管
